txid,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn
TX10007369,2026-04-24 03:34:00,10.13.10.8,10.13.10.1,18333,8333,TCP,2026-04-24 03:33:48,30.164,189,46695,IN,DE,AS45609,AS3320
TX10008625,2026-04-24 03:41:00,10.14.30.5,10.12.20.4,18333,8333,TCP,2026-04-24 03:40:42,19.098,392,39963,DE,CA,AS6805,AS577
TX10000523,2026-04-24 03:49:00,10.11.10.3,10.13.20.7,8333,8333,TCP,2026-04-24 03:48:55,3.995,3905,174238,SG,CA,AS4657,AS812
TX10007478,2026-04-24 03:51:00,10.14.20.2,10.11.10.3,18333,8333,TCP,2026-04-24 03:50:41,87.446,26,44863,IN,CA,AS45609,AS577
TX10008323,2026-04-24 04:09:00,10.13.20.5,10.15.10.6,18333,8333,TCP,2026-04-24 04:08:43,22.577,310,44377,DE,DE,AS6805,AS6805
TX10009284,2026-04-24 05:45:00,10.14.10.5,10.15.10.3,18333,8333,TCP,2026-04-24 05:44:54,82.9,300,50172,CA,US,AS577,AS7922
TX10009904,2026-04-24 06:06:00,10.14.30.4,10.13.20.7,8333,8333,TCP,2026-04-24 06:05:54,67.247,162,32155,DE,SG,AS3320,AS9506
TX10007408,2026-04-24 06:10:00,10.12.30.3,10.13.10.4,8333,8333,TCP,2026-04-24 06:09:54,25.619,33,37695,CA,IN,AS577,AS45609
TX10007566,2026-04-24 07:07:00,10.11.10.2,10.12.10.2,18444,8333,TCP,2026-04-24 07:06:45,65.113,369,13955,GB,DE,AS5089,AS6805
TX10001369,2026-04-24 07:11:00,10.14.30.2,10.12.10.5,8333,8333,TCP,2026-04-24 07:10:47,55.724,33,6963,SG,US,AS9506,AS7922
TX10001965,2026-04-24 07:30:00,10.11.30.7,10.12.30.2,8333,8333,TCP,2026-04-24 07:29:51,78.774,268,55311,IN,US,AS45609,AS7018
TX10002537,2026-04-24 07:39:00,10.12.10.3,10.14.10.4,18333,8333,TCP,2026-04-24 07:38:56,15.2,177,34715,DE,CA,AS3320,AS812
TX10006222,2026-04-24 08:50:00,10.13.20.5,10.12.10.3,18444,8333,TCP,2026-04-24 08:49:41,72.304,182,47428,IN,GB,AS45609,AS2856
TX10004023,2026-04-24 09:26:00,10.12.10.8,10.12.20.7,18333,8333,TCP,2026-04-24 09:25:55,60.404,212,31323,IN,US,AS55836,AS7922
TX10008941,2026-04-24 09:51:00,10.14.20.6,10.15.20.8,18444,8333,TCP,2026-04-24 09:50:58,29.084,383,15672,IN,DE,AS45609,AS6805
TX10001777,2026-04-24 10:05:00,10.12.10.6,10.11.20.1,18444,8333,TCP,2026-04-24 10:04:41,77.365,303,57142,AU,SG,AS4804,AS4657
TX10002574,2026-04-24 10:07:00,10.11.10.3,10.14.30.4,18444,8333,TCP,2026-04-24 10:06:50,2.672,278,39165,IN,IN,AS45609,AS45609
TX10003043,2026-04-24 10:11:00,10.15.10.8,10.12.10.4,18444,8333,TCP,2026-04-24 10:10:41,50.692,117,4312,IN,IN,AS45609,AS45609
TX10008132,2026-04-24 10:52:00,10.11.10.2,10.15.30.3,18333,8333,TCP,2026-04-24 10:51:48,73.751,231,57553,DE,SG,AS6805,AS4657
TX10003489,2026-04-24 11:03:00,10.15.10.6,10.12.20.3,18333,8333,TCP,2026-04-24 11:02:48,53.546,108,45931,IN,IN,AS4755,AS45609
TX10004296,2026-04-24 11:59:00,10.12.30.6,10.15.30.7,18333,8333,TCP,2026-04-24 11:58:42,12.816,94,7622,IN,AU,AS55836,AS4804
TX10006120,2026-04-24 12:27:00,10.12.10.7,10.13.20.7,18333,8333,TCP,2026-04-24 12:26:53,75.847,196,15467,NL,DE,AS1136,AS6805
TX10000406,2026-04-24 12:47:00,10.15.20.4,10.13.10.3,8333,8333,TCP,2026-04-24 12:46:54,11.372,586,522743,GB,US,AS5089,AS7018
TX10007725,2026-04-24 12:57:00,10.15.20.2,10.13.20.5,18444,8333,TCP,2026-04-24 12:56:45,81.709,247,24762,GB,US,AS5089,AS15169
TX10002032,2026-04-24 12:59:00,10.14.30.3,10.14.20.1,18333,8333,TCP,2026-04-24 12:58:48,34.201,28,11722,CA,US,AS577,AS7018
TX10003626,2026-04-24 13:29:00,10.15.20.3,10.11.30.2,18333,8333,TCP,2026-04-24 13:28:55,28.231,389,42935,IN,DE,AS4755,AS6805
TX10003460,2026-04-24 13:32:00,10.14.30.4,10.13.10.4,18333,8333,TCP,2026-04-24 13:32:00,51.425,308,41972,US,GB,AS15169,AS2856
TX10006795,2026-04-24 14:56:00,10.12.20.5,10.15.30.4,8333,8333,TCP,2026-04-24 14:55:55,25.223,223,12312,SG,SG,AS4657,AS9506
TX10007026,2026-04-24 15:01:00,10.15.10.5,10.15.20.5,18444,8333,TCP,2026-04-24 15:00:42,15.49,180,44000,GB,SG,AS5089,AS4657
TX10000773,2026-04-24 15:23:00,10.11.10.1,10.11.30.4,18333,8333,TCP,2026-04-24 15:22:53,8.247,2897,195259,CA,SG,AS577,AS4657
TX10001027,2026-04-24 16:46:00,10.13.20.3,10.14.30.6,18333,8333,TCP,2026-04-24 16:45:56,13.868,145,14197,GB,NL,AS2856,AS6830
TX10009805,2026-04-24 17:26:00,10.11.30.8,10.15.30.4,18444,8333,TCP,2026-04-24 17:25:44,30.449,230,28710,IN,AU,AS45609,AS1221
TX10000144,2026-04-24 17:47:00,10.11.10.3,10.11.10.8,8333,8333,TCP,2026-04-24 17:46:51,9.873,1033,683721,DE,US,AS3320,AS7018
TX10005376,2026-04-24 18:32:00,10.14.30.4,10.14.20.4,8333,8333,TCP,2026-04-24 18:31:42,85.274,170,10117,IN,DE,AS45609,AS3320
TX10007191,2026-04-24 18:47:00,10.13.10.8,10.12.10.8,8333,8333,TCP,2026-04-24 18:46:58,87.112,310,8618,IN,IN,AS45609,AS4755
TX10000454,2026-04-24 19:40:00,10.15.10.8,10.13.10.5,18444,8333,TCP,2026-04-24 19:39:43,11.037,753,357452,DE,US,AS3320,AS7018
TX10002498,2026-04-24 20:18:00,10.13.30.5,10.15.10.1,8333,8333,TCP,2026-04-24 20:17:47,55.986,330,33310,NL,IN,AS1136,AS45609
TX10003777,2026-04-24 21:13:00,10.15.30.6,10.13.20.3,8333,8333,TCP,2026-04-24 21:12:49,85.684,299,37470,SG,GB,AS9506,AS2856
TX10003166,2026-04-24 21:14:00,10.15.20.8,10.15.20.7,8333,8333,TCP,2026-04-24 21:13:44,36.001,174,21628,US,NL,AS7922,AS1136
TX10004751,2026-04-24 22:03:00,10.11.20.3,10.11.20.2,18333,8333,TCP,2026-04-24 22:02:45,2.947,127,8536,IN,US,AS45609,AS15169
TX10004140,2026-04-24 22:07:00,10.12.30.1,10.11.10.2,18444,8333,TCP,2026-04-24 22:06:44,9.205,329,11782,IN,US,AS55836,AS15169
TX10000715,2026-04-24 22:59:00,10.14.30.2,10.13.10.1,8333,8333,TCP,2026-04-24 22:58:44,8.95,1724,513621,NL,CA,AS1136,AS577
TX10001779,2026-04-25 00:49:00,10.11.10.7,10.13.10.2,8333,8333,TCP,2026-04-25 00:48:56,12.889,83,29232,US,US,AS7018,AS7922
TX10009256,2026-04-25 00:56:00,10.15.30.4,10.13.30.1,8333,8333,TCP,2026-04-25 00:55:45,82.902,106,34611,SG,SG,AS4657,AS4657
TX10005458,2026-04-25 01:26:00,10.14.30.3,10.15.20.5,18444,8333,TCP,2026-04-25 01:25:53,39.692,308,22531,US,NL,AS7922,AS6830
TX10008312,2026-04-25 01:36:00,10.12.30.8,10.13.10.3,18444,8333,TCP,2026-04-25 01:35:43,89.312,361,4822,US,US,AS7922,AS15169
TX10008043,2026-04-25 01:52:00,10.12.10.2,10.14.10.4,8333,8333,TCP,2026-04-25 01:51:49,88.985,359,2121,SG,DE,AS9506,AS3320
TX10005781,2026-04-25 02:15:00,10.11.10.6,10.13.30.6,18444,8333,TCP,2026-04-25 02:14:52,3.606,315,32459,AU,US,AS4804,AS7922
TX10002294,2026-04-25 03:34:00,10.13.20.1,10.11.30.4,18444,8333,TCP,2026-04-25 03:33:44,66.748,182,57003,IN,SG,AS45609,AS4657
TX10007271,2026-04-25 03:58:00,10.15.20.7,10.14.30.3,18333,8333,TCP,2026-04-25 03:57:52,51.412,32,44944,CA,DE,AS812,AS3320
TX10007788,2026-04-25 04:05:00,10.14.30.1,10.12.10.7,8333,8333,TCP,2026-04-25 04:04:48,60.243,145,31991,SG,NL,AS4657,AS1136
TX10003920,2026-04-25 04:45:00,10.13.30.4,10.14.10.5,18333,8333,TCP,2026-04-25 04:44:45,30.298,240,54104,IN,US,AS45609,AS15169
TX10006515,2026-04-25 05:38:00,10.13.10.4,10.12.10.1,18333,8333,TCP,2026-04-25 05:37:54,22.737,331,1073,NL,GB,AS1136,AS5089
TX10000719,2026-04-25 05:46:00,10.12.20.8,10.11.30.4,8333,8333,TCP,2026-04-25 05:45:49,8.907,712,323155,CA,DE,AS577,AS6805
TX10002765,2026-04-25 05:47:00,10.13.20.5,10.12.30.8,18444,8333,TCP,2026-04-25 05:46:55,6.787,36,56307,DE,AU,AS3320,AS1221
TX10001613,2026-04-25 05:59:00,10.11.10.7,10.12.30.4,18333,8333,TCP,2026-04-25 05:58:49,73.405,321,26779,DE,IN,AS6805,AS4755
TX10009577,2026-04-25 08:32:00,10.14.30.8,10.13.30.4,8333,8333,TCP,2026-04-25 08:31:50,32.281,233,58064,NL,DE,AS6830,AS6805
TX10004736,2026-04-25 08:38:00,10.11.20.7,10.15.20.6,8333,8333,TCP,2026-04-25 08:37:44,53.138,210,12779,DE,US,AS3320,AS7018
TX10001649,2026-04-25 08:44:00,10.13.20.3,10.13.30.8,18444,8333,TCP,2026-04-25 08:43:56,24.412,356,9583,SG,GB,AS4657,AS5089
TX10001347,2026-04-25 08:46:00,10.12.20.1,10.14.20.4,8333,8333,TCP,2026-04-25 08:45:57,62.048,150,14836,US,US,AS7018,AS7922
TX10007864,2026-04-25 09:14:00,10.11.20.6,10.11.20.2,18333,8333,TCP,2026-04-25 09:13:43,15.173,381,2869,SG,IN,AS9506,AS55836
TX10006615,2026-04-25 11:31:00,10.13.30.1,10.15.10.5,8333,8333,TCP,2026-04-25 11:30:42,38.258,117,58169,IN,CA,AS45609,AS577
TX10009547,2026-04-25 11:35:00,10.12.20.5,10.15.10.8,8333,8333,TCP,2026-04-25 11:34:57,10.908,171,11175,IN,GB,AS45609,AS5089
TX10008674,2026-04-25 11:46:00,10.11.20.8,10.13.20.2,18333,8333,TCP,2026-04-25 11:45:52,33.201,44,4659,NL,CA,AS1136,AS812
TX10001844,2026-04-25 12:26:00,10.13.20.8,10.11.30.4,18444,8333,TCP,2026-04-25 12:25:46,12.147,42,55219,AU,SG,AS1221,AS4657
TX10001975,2026-04-25 12:41:00,10.14.20.8,10.11.20.4,18444,8333,TCP,2026-04-25 12:40:48,29.561,20,8677,IN,SG,AS45609,AS9506
TX10005604,2026-04-25 13:37:00,10.14.30.8,10.14.20.2,8333,8333,TCP,2026-04-25 13:37:00,40.161,331,49444,DE,DE,AS3320,AS6805
TX10002092,2026-04-25 13:52:00,10.13.20.1,10.11.30.6,18444,8333,TCP,2026-04-25 13:51:54,58.138,393,28558,IN,NL,AS55836,AS1136
TX10007914,2026-04-25 13:57:00,10.15.30.3,10.12.20.3,18444,8333,TCP,2026-04-25 13:56:41,15.652,219,30134,IN,IN,AS45609,AS4755
TX10006095,2026-04-25 13:58:00,10.13.10.1,10.11.10.8,8333,8333,TCP,2026-04-25 13:57:52,12.968,354,8006,US,US,AS7018,AS7018
TX10003710,2026-04-25 14:20:00,10.13.20.5,10.14.30.4,18333,8333,TCP,2026-04-25 14:19:42,74.35,268,36216,DE,AU,AS6805,AS1221
TX10003259,2026-04-25 14:25:00,10.14.20.1,10.11.10.2,18333,8333,TCP,2026-04-25 14:24:41,42.378,82,45890,SG,NL,AS4657,AS6830
TX10000915,2026-04-25 15:05:00,10.14.10.1,10.11.30.5,18444,8333,TCP,2026-04-25 15:04:52,6.346,3447,422154,DE,AU,AS3320,AS1221
TX10000821,2026-04-25 15:13:00,10.12.10.7,10.14.30.8,18333,8333,TCP,2026-04-25 15:12:59,11.223,1891,136763,NL,DE,AS1136,AS6805
TX10008158,2026-04-25 15:16:00,10.11.30.4,10.13.20.8,18444,8333,TCP,2026-04-25 15:15:51,61.004,344,33243,US,SG,AS15169,AS4657
TX10001430,2026-04-25 16:58:00,10.13.10.3,10.13.10.7,18444,8333,TCP,2026-04-25 16:57:41,89.806,104,39832,DE,AU,AS6805,AS4804
TX10009534,2026-04-25 18:28:00,10.12.20.6,10.11.30.2,18444,8333,TCP,2026-04-25 18:27:59,27.516,360,58414,US,DE,AS7922,AS6805
TX10007555,2026-04-25 18:33:00,10.15.30.4,10.14.30.3,8333,8333,TCP,2026-04-25 18:32:59,85.75,313,5991,NL,CA,AS6830,AS577
TX10004610,2026-04-25 18:34:00,10.15.10.4,10.15.20.4,18333,8333,TCP,2026-04-25 18:34:00,22.348,67,19656,IN,AU,AS45609,AS4804
TX10004539,2026-04-25 18:51:00,10.13.10.4,10.11.30.6,8333,8333,TCP,2026-04-25 18:50:57,83.66,86,24666,IN,CA,AS4755,AS577
TX10001427,2026-04-25 19:38:00,10.12.30.6,10.13.20.2,8333,8333,TCP,2026-04-25 19:37:41,58.992,311,59900,US,DE,AS7922,AS3320
TX10008440,2026-04-25 20:56:00,10.12.30.3,10.14.10.3,18333,8333,TCP,2026-04-25 20:55:48,12.193,349,12866,GB,US,AS2856,AS7922
TX10004794,2026-04-25 21:09:00,10.12.20.4,10.12.20.5,18444,8333,TCP,2026-04-25 21:08:46,61.251,63,52029,GB,SG,AS2856,AS9506
TX10001572,2026-04-25 21:38:00,10.13.20.2,10.11.30.3,18444,8333,TCP,2026-04-25 21:37:57,7.17,380,55142,US,US,AS7018,AS7922
TX10001417,2026-04-25 21:44:00,10.12.30.1,10.11.30.3,8333,8333,TCP,2026-04-25 21:43:52,81.2,91,46895,CA,DE,AS812,AS3320
TX10008685,2026-04-25 21:46:00,10.14.30.7,10.12.20.8,18333,8333,TCP,2026-04-25 21:45:51,23.14,247,21191,AU,CA,AS4804,AS812
TX10008325,2026-04-25 21:55:00,10.12.20.1,10.13.10.4,8333,8333,TCP,2026-04-25 21:54:57,63.344,53,43132,US,NL,AS7922,AS1136
TX10008912,2026-04-25 22:01:00,10.13.30.5,10.11.10.4,18333,8333,TCP,2026-04-25 22:00:42,2.307,217,25065,IN,SG,AS4755,AS4657
TX10008757,2026-04-25 22:21:00,10.12.10.5,10.13.20.6,18333,8333,TCP,2026-04-25 22:20:48,62.08,145,32999,IN,GB,AS55836,AS5089
TX10003757,2026-04-25 22:43:00,10.13.20.4,10.12.20.6,18333,8333,TCP,2026-04-25 22:43:00,79.053,110,10530,SG,DE,AS4657,AS3320
TX10009811,2026-04-25 22:51:00,10.15.20.7,10.13.10.6,18444,8333,TCP,2026-04-25 22:50:52,74.319,174,56453,DE,NL,AS3320,AS6830
TX10001072,2026-04-25 22:55:00,10.12.10.8,10.12.10.6,18444,8333,TCP,2026-04-25 22:54:51,8.643,360,52742,SG,IN,AS9506,AS4755
TX10006399,2026-04-26 01:06:00,10.15.30.3,10.14.30.4,18333,8333,TCP,2026-04-26 01:06:00,13.713,99,56326,US,AU,AS15169,AS4804
TX10003703,2026-04-26 03:08:00,10.14.30.6,10.12.10.7,18333,8333,TCP,2026-04-26 03:07:44,14.037,328,40467,GB,SG,AS5089,AS4657
TX10005980,2026-04-26 05:04:00,10.15.30.3,10.12.30.6,18333,8333,TCP,2026-04-26 05:03:47,4.788,346,43974,IN,NL,AS55836,AS1136
TX10000975,2026-04-26 05:12:00,10.12.10.8,10.11.20.6,8333,8333,TCP,2026-04-26 05:11:45,0.329,3243,675514,CA,NL,AS577,AS1136
TX10007180,2026-04-26 05:22:00,10.12.30.3,10.15.20.2,18333,8333,TCP,2026-04-26 05:21:47,37.75,122,55105,SG,GB,AS9506,AS2856
TX10008645,2026-04-26 05:32:00,10.14.30.1,10.13.10.7,8333,8333,TCP,2026-04-26 05:31:54,41.868,303,12608,AU,SG,AS4804,AS4657
TX10007489,2026-04-26 06:14:00,10.12.20.4,10.13.10.1,8333,8333,TCP,2026-04-26 06:13:54,38.179,353,7104,NL,AU,AS1136,AS1221
TX10003911,2026-04-26 06:21:00,10.15.10.5,10.11.10.3,18333,8333,TCP,2026-04-26 06:20:56,8.737,236,40072,IN,SG,AS45609,AS9506
TX10000417,2026-04-26 06:26:00,10.11.20.6,10.14.10.1,18333,8333,TCP,2026-04-26 06:25:44,5.055,1816,782821,AU,DE,AS1221,AS6805
TX10005651,2026-04-26 06:34:00,10.14.20.4,10.11.20.8,18444,8333,TCP,2026-04-26 06:33:52,60.111,166,34821,IN,CA,AS45609,AS812
TX10007701,2026-04-26 06:59:00,10.12.10.5,10.13.20.3,18333,8333,TCP,2026-04-26 06:58:46,29.907,388,25039,US,AU,AS15169,AS4804
TX10001236,2026-04-26 07:02:00,10.11.20.8,10.11.30.7,8333,8333,TCP,2026-04-26 07:01:59,51.155,111,37037,AU,DE,AS1221,AS6805
TX10000123,2026-04-26 07:06:00,10.11.20.8,10.13.30.1,18444,8333,TCP,2026-04-26 07:05:55,8.914,3830,142913,GB,US,AS5089,AS15169
TX10009099,2026-04-26 07:20:00,10.13.10.1,10.12.30.2,8333,8333,TCP,2026-04-26 07:19:58,28.949,60,14549,IN,NL,AS4755,AS1136
TX10003466,2026-04-26 08:10:00,10.14.30.3,10.14.30.1,18444,8333,TCP,2026-04-26 08:09:47,26.407,136,57177,US,DE,AS7922,AS6805
TX10005476,2026-04-26 09:04:00,10.12.20.6,10.12.20.3,18333,8333,TCP,2026-04-26 09:03:41,23.494,167,18663,IN,SG,AS55836,AS4657
TX10005402,2026-04-26 09:52:00,10.11.30.5,10.12.10.8,18444,8333,TCP,2026-04-26 09:51:48,23.154,381,58004,AU,GB,AS4804,AS5089
TX10006925,2026-04-26 10:12:00,10.14.20.4,10.12.10.1,8333,8333,TCP,2026-04-26 10:12:00,24.289,164,32691,US,IN,AS7922,AS55836
TX10001912,2026-04-26 10:32:00,10.13.20.8,10.13.10.1,18333,8333,TCP,2026-04-26 10:31:42,6.07,332,16848,SG,NL,AS4657,AS1136
TX10008770,2026-04-26 11:21:00,10.15.10.4,10.12.30.5,8333,8333,TCP,2026-04-26 11:20:55,22.461,120,54471,IN,AU,AS4755,AS1221
TX10007142,2026-04-26 11:48:00,10.12.20.8,10.15.20.5,18333,8333,TCP,2026-04-26 11:47:47,34.337,154,8574,US,NL,AS7018,AS1136
TX10006415,2026-04-26 11:57:00,10.12.30.3,10.12.20.7,18333,8333,TCP,2026-04-26 11:56:53,8.012,292,3192,IN,IN,AS55836,AS4755
TX10003924,2026-04-26 11:59:00,10.14.30.5,10.12.30.6,8333,8333,TCP,2026-04-26 11:58:42,67.803,316,46057,SG,IN,AS4657,AS55836
TX10005964,2026-04-26 12:13:00,10.14.30.4,10.14.10.3,18444,8333,TCP,2026-04-26 12:12:59,13.876,165,12079,US,AU,AS15169,AS1221
TX10006429,2026-04-26 12:22:00,10.13.20.8,10.14.20.2,8333,8333,TCP,2026-04-26 12:21:56,2.435,288,39266,DE,AU,AS6805,AS1221
TX10004905,2026-04-26 12:45:00,10.12.10.5,10.14.10.3,18444,8333,TCP,2026-04-26 12:44:47,71.457,55,35681,IN,NL,AS55836,AS1136
TX10006409,2026-04-26 12:51:00,10.11.20.2,10.11.20.3,18333,8333,TCP,2026-04-26 12:50:56,45.835,178,10241,NL,US,AS6830,AS7922
TX10000467,2026-04-26 13:05:00,10.15.30.8,10.11.20.6,8333,8333,TCP,2026-04-26 13:04:55,3.914,1123,347533,DE,IN,AS3320,AS55836
TX10000443,2026-04-26 13:09:00,10.15.20.3,10.11.30.5,8333,8333,TCP,2026-04-26 13:08:46,6.587,1901,633616,GB,SG,AS2856,AS9506
TX10002207,2026-04-26 13:16:00,10.13.10.7,10.13.10.2,18333,8333,TCP,2026-04-26 13:15:58,73.518,268,43609,DE,AU,AS3320,AS4804
TX10004028,2026-04-26 13:18:00,10.15.30.2,10.13.20.6,18333,8333,TCP,2026-04-26 13:17:54,54.826,168,42066,US,SG,AS7922,AS9506
TX10006621,2026-04-26 16:04:00,10.11.10.8,10.11.30.8,18333,8333,TCP,2026-04-26 16:03:52,40.673,354,12906,US,GB,AS15169,AS2856
TX10006582,2026-04-26 16:21:00,10.13.10.6,10.11.20.1,18444,8333,TCP,2026-04-26 16:20:58,46.424,37,57638,US,CA,AS7018,AS812
TX10008520,2026-04-26 17:33:00,10.11.20.3,10.14.10.6,18333,8333,TCP,2026-04-26 17:32:54,41.346,394,32673,IN,AU,AS45609,AS4804
TX10005938,2026-04-26 17:50:00,10.14.10.2,10.13.20.7,18444,8333,TCP,2026-04-26 17:49:58,89.061,124,44592,US,CA,AS15169,AS577
TX10001818,2026-04-26 18:02:00,10.14.20.8,10.12.20.7,18333,8333,TCP,2026-04-26 18:01:47,66.031,398,47207,US,AU,AS15169,AS4804
TX10002509,2026-04-26 18:21:00,10.15.20.2,10.12.20.1,8333,8333,TCP,2026-04-26 18:20:55,10.404,264,5522,NL,SG,AS1136,AS4657
TX10003891,2026-04-26 18:27:00,10.13.20.6,10.11.20.3,18444,8333,TCP,2026-04-26 18:26:44,25.051,204,22914,IN,AU,AS55836,AS1221
TX10007396,2026-04-26 18:45:00,10.14.10.1,10.15.10.3,18444,8333,TCP,2026-04-26 18:44:43,11.7,234,51124,US,DE,AS7018,AS3320
TX10005179,2026-04-26 18:50:00,10.15.30.2,10.14.30.5,18444,8333,TCP,2026-04-26 18:49:58,58.359,352,51567,IN,US,AS4755,AS7922
TX10001801,2026-04-26 18:53:00,10.15.20.5,10.12.10.2,18333,8333,TCP,2026-04-26 18:52:45,13.602,57,40075,DE,DE,AS6805,AS3320
TX10004326,2026-04-26 18:59:00,10.15.30.3,10.12.30.8,18444,8333,TCP,2026-04-26 18:58:43,78.223,97,1473,SG,CA,AS9506,AS577
TX10004478,2026-04-26 19:15:00,10.12.20.8,10.12.30.7,18333,8333,TCP,2026-04-26 19:14:49,31.835,45,17648,AU,GB,AS4804,AS5089
TX10006230,2026-04-26 20:21:00,10.14.30.8,10.11.20.8,8333,8333,TCP,2026-04-26 20:20:51,48.67,68,47624,DE,DE,AS3320,AS6805
TX10004014,2026-04-26 20:27:00,10.15.20.8,10.12.30.8,8333,8333,TCP,2026-04-26 20:26:44,27.382,68,10365,IN,CA,AS55836,AS812
TX10006250,2026-04-26 20:41:00,10.12.20.3,10.14.10.2,18333,8333,TCP,2026-04-26 20:40:42,78.687,142,40766,US,DE,AS7922,AS3320
TX10003874,2026-04-26 20:50:00,10.11.20.1,10.15.20.8,18444,8333,TCP,2026-04-26 20:49:45,65.17,61,24448,GB,CA,AS2856,AS577
TX10003859,2026-04-26 21:00:00,10.14.10.7,10.13.30.4,18333,8333,TCP,2026-04-26 20:59:50,19.787,146,14445,GB,NL,AS5089,AS6830
TX10005300,2026-04-26 21:18:00,10.12.30.8,10.15.30.4,8333,8333,TCP,2026-04-26 21:17:53,79.511,179,19153,US,AU,AS15169,AS4804
TX10003274,2026-04-26 21:42:00,10.13.20.1,10.14.10.1,18333,8333,TCP,2026-04-26 21:41:55,64.77,241,22547,IN,DE,AS4755,AS6805
TX10001383,2026-04-26 21:51:00,10.14.20.5,10.13.10.4,18444,8333,TCP,2026-04-26 21:50:52,33.005,308,51287,SG,AU,AS4657,AS1221
TX10002748,2026-04-26 22:12:00,10.15.20.1,10.15.10.5,8333,8333,TCP,2026-04-26 22:11:51,36.735,220,36562,IN,SG,AS45609,AS4657
TX10009426,2026-04-26 23:45:00,10.11.10.1,10.14.10.1,8333,8333,TCP,2026-04-26 23:44:55,74.366,363,45380,AU,DE,AS4804,AS6805
TX10007437,2026-04-27 01:48:00,10.14.20.4,10.14.20.6,18444,8333,TCP,2026-04-27 01:47:56,68.112,207,15601,GB,GB,AS2856,AS5089
TX10001960,2026-04-27 02:15:00,10.12.30.1,10.14.30.2,18333,8333,TCP,2026-04-27 02:14:56,29.206,259,33789,SG,SG,AS9506,AS4657
TX10004423,2026-04-27 02:39:00,10.13.20.3,10.11.20.4,18444,8333,TCP,2026-04-27 02:39:00,83.633,333,29587,GB,IN,AS5089,AS45609
TX10001817,2026-04-27 03:08:00,10.14.20.2,10.12.10.6,8333,8333,TCP,2026-04-27 03:07:48,24.404,305,57109,SG,NL,AS4657,AS1136
TX10000892,2026-04-27 03:35:00,10.11.20.6,10.12.30.6,18444,8333,TCP,2026-04-27 03:34:55,9.546,4791,81232,AU,GB,AS4804,AS2856
TX10007802,2026-04-27 03:47:00,10.14.30.7,10.12.10.3,18333,8333,TCP,2026-04-27 03:46:45,5.101,275,34177,IN,IN,AS45609,AS55836
TX10000087,2026-04-27 03:51:00,10.14.20.1,10.13.20.5,8333,8333,TCP,2026-04-27 03:50:41,8.551,1136,745811,GB,US,AS5089,AS15169
TX10004468,2026-04-27 03:54:00,10.14.20.3,10.13.10.7,18333,8333,TCP,2026-04-27 03:53:42,6.006,336,37410,IN,CA,AS55836,AS577
TX10005289,2026-04-27 04:03:00,10.11.10.1,10.14.20.7,18333,8333,TCP,2026-04-27 04:02:45,58.846,173,31906,US,NL,AS15169,AS6830
TX10008709,2026-04-27 04:37:00,10.14.10.3,10.14.10.4,18333,8333,TCP,2026-04-27 04:36:46,88.333,231,56959,US,US,AS7922,AS7922
TX10006906,2026-04-27 05:05:00,10.14.10.3,10.11.10.1,18333,8333,TCP,2026-04-27 05:04:50,46.627,181,6802,DE,US,AS6805,AS15169
TX10001635,2026-04-27 05:56:00,10.11.20.8,10.15.30.5,18444,8333,TCP,2026-04-27 05:55:46,35.221,371,35324,US,NL,AS7922,AS6830
TX10003704,2026-04-27 05:57:00,10.11.30.4,10.11.30.6,18333,8333,TCP,2026-04-27 05:56:45,44.528,151,33975,IN,AU,AS45609,AS4804
TX10000667,2026-04-27 06:01:00,10.11.10.1,10.13.20.3,8333,8333,TCP,2026-04-27 06:00:59,8.028,3503,124751,CA,IN,AS812,AS55836
TX10007612,2026-04-27 06:20:00,10.15.20.5,10.13.30.8,18333,8333,TCP,2026-04-27 06:19:48,40.558,306,31914,IN,AU,AS4755,AS4804
TX10008401,2026-04-27 06:26:00,10.13.10.4,10.14.10.3,18444,8333,TCP,2026-04-27 06:25:53,13.288,21,27870,SG,DE,AS9506,AS6805
TX10003665,2026-04-27 07:59:00,10.11.30.3,10.11.30.2,8333,8333,TCP,2026-04-27 07:58:57,34.614,310,2131,DE,DE,AS6805,AS3320
TX10006278,2026-04-27 08:25:00,10.13.10.1,10.12.30.7,18444,8333,TCP,2026-04-27 08:24:43,60.089,188,44889,IN,US,AS4755,AS7922
TX10005740,2026-04-27 09:16:00,10.15.30.2,10.14.10.8,18444,8333,TCP,2026-04-27 09:15:49,7.124,64,20526,CA,NL,AS812,AS6830
TX10007518,2026-04-27 10:29:00,10.14.20.6,10.12.20.4,18444,8333,TCP,2026-04-27 10:29:00,67.567,382,47392,IN,US,AS45609,AS7018
TX10003337,2026-04-27 10:30:00,10.14.10.3,10.13.30.5,18444,8333,TCP,2026-04-27 10:29:58,50.193,184,34823,US,US,AS15169,AS15169
TX10007453,2026-04-27 11:06:00,10.13.10.1,10.12.30.8,18333,8333,TCP,2026-04-27 11:05:43,55.254,393,4994,AU,SG,AS4804,AS4657
TX10001152,2026-04-27 11:17:00,10.12.30.3,10.12.30.2,8333,8333,TCP,2026-04-27 11:16:52,8.972,38,12425,US,AU,AS15169,AS4804
