src_ip,dst_ip,txid,timestamp,source_wallet,destination_wallet,src_country,dst_country,src_asn,dst_asn
10.13.30.5,10.11.10.4,TX10008912,2026-04-25 22:01:00,W002059,W000817,IN,SG,AS4755,AS4657
10.12.10.5,10.13.20.6,TX10008757,2026-04-25 22:21:00,W000242,W001254,IN,GB,AS55836,AS5089
10.13.20.4,10.12.20.6,TX10003757,2026-04-25 22:43:00,W001959,W002005,SG,DE,AS4657,AS3320
10.15.20.7,10.13.10.6,TX10009811,2026-04-25 22:51:00,W000420,W002024,DE,NL,AS3320,AS6830
10.12.10.8,10.12.10.6,TX10001072,2026-04-25 22:55:00,W001632,W001623,SG,IN,AS9506,AS4755
10.15.30.3,10.14.30.4,TX10006399,2026-04-26 01:06:00,W001315,W001552,US,AU,AS15169,AS4804
10.14.30.6,10.12.10.7,TX10003703,2026-04-26 03:08:00,W000353,W002453,GB,SG,AS5089,AS4657
10.15.30.3,10.12.30.6,TX10005980,2026-04-26 05:04:00,W000743,W000675,IN,NL,AS55836,AS1136
10.12.10.8,10.11.20.6,TX10000975,2026-04-26 05:12:00,W000028,W002305,CA,NL,AS577,AS1136
10.12.30.3,10.15.20.2,TX10007180,2026-04-26 05:22:00,W000426,W001610,SG,GB,AS9506,AS2856
10.14.30.1,10.13.10.7,TX10008645,2026-04-26 05:32:00,W000280,W001180,AU,SG,AS4804,AS4657
10.12.20.4,10.13.10.1,TX10007489,2026-04-26 06:14:00,W000989,W001530,NL,AU,AS1136,AS1221
10.15.10.5,10.11.10.3,TX10003911,2026-04-26 06:21:00,W001635,W001631,IN,SG,AS45609,AS9506
10.11.20.6,10.14.10.1,TX10000417,2026-04-26 06:26:00,W000008,W000417,AU,DE,AS1221,AS6805
10.14.20.4,10.11.20.8,TX10005651,2026-04-26 06:34:00,W000566,W002196,IN,CA,AS45609,AS812
10.12.10.5,10.13.20.3,TX10007701,2026-04-26 06:59:00,W001454,W002371,US,AU,AS15169,AS4804
10.11.20.8,10.11.30.7,TX10001236,2026-04-26 07:02:00,W000613,W002213,AU,DE,AS1221,AS6805
10.11.20.8,10.13.30.1,TX10000123,2026-04-26 07:06:00,W002413,W002212,GB,US,AS5089,AS15169
10.13.10.1,10.12.30.2,TX10009099,2026-04-26 07:20:00,W002370,W001778,IN,NL,AS4755,AS1136
10.14.30.3,10.14.30.1,TX10003466,2026-04-26 08:10:00,W001309,W001022,US,DE,AS7922,AS6805
10.12.20.6,10.12.20.3,TX10005476,2026-04-26 09:04:00,W001432,W001680,IN,SG,AS55836,AS4657
10.11.30.5,10.12.10.8,TX10005402,2026-04-26 09:52:00,W001866,W000235,AU,GB,AS4804,AS5089
10.14.20.4,10.12.10.1,TX10006925,2026-04-26 10:12:00,W000709,W000156,US,IN,AS7922,AS55836
10.13.20.8,10.13.10.1,TX10001912,2026-04-26 10:32:00,W002378,W001262,SG,NL,AS4657,AS1136
10.15.10.4,10.12.30.5,TX10008770,2026-04-26 11:21:00,W001002,W000052,IN,AU,AS4755,AS1221
10.12.20.8,10.15.20.5,TX10007142,2026-04-26 11:48:00,W002012,W002244,US,NL,AS7018,AS1136
10.12.30.3,10.12.20.7,TX10006415,2026-04-26 11:57:00,W000126,W000284,IN,IN,AS55836,AS4755
10.14.30.5,10.12.30.6,TX10003924,2026-04-26 11:59:00,W000185,W000930,SG,IN,AS4657,AS55836
10.14.30.4,10.14.10.3,TX10005964,2026-04-26 12:13:00,W000115,W000844,US,AU,AS15169,AS1221
10.13.20.8,10.14.20.2,TX10006429,2026-04-26 12:22:00,W001250,W002226,DE,AU,AS6805,AS1221
10.12.10.5,10.14.10.3,TX10004905,2026-04-26 12:45:00,W001084,W000001,IN,NL,AS55836,AS1136
10.11.20.2,10.11.20.3,TX10006409,2026-04-26 12:51:00,W001026,W000339,NL,US,AS6830,AS7922
10.15.30.8,10.11.20.6,TX10000467,2026-04-26 13:05:00,W000806,W001709,DE,IN,AS3320,AS55836
10.15.20.3,10.11.30.5,TX10000443,2026-04-26 13:09:00,W000048,W000980,GB,SG,AS2856,AS9506
10.13.10.7,10.13.10.2,TX10002207,2026-04-26 13:16:00,W002089,W002483,DE,AU,AS3320,AS4804
10.15.30.2,10.13.20.6,TX10004028,2026-04-26 13:18:00,W001637,W000447,US,SG,AS7922,AS9506
10.11.10.8,10.11.30.8,TX10006621,2026-04-26 16:04:00,W000739,W001405,US,GB,AS15169,AS2856
10.13.10.6,10.11.20.1,TX10006582,2026-04-26 16:21:00,W000519,W000062,US,CA,AS7018,AS812
10.11.20.3,10.14.10.6,TX10008520,2026-04-26 17:33:00,W001348,W000487,IN,AU,AS45609,AS4804
10.14.10.2,10.13.20.7,TX10005938,2026-04-26 17:50:00,W000153,W000930,US,CA,AS15169,AS577
10.14.20.8,10.12.20.7,TX10001818,2026-04-26 18:02:00,W001523,W002264,US,AU,AS15169,AS4804
10.15.20.2,10.12.20.1,TX10002509,2026-04-26 18:21:00,W001040,W001002,NL,SG,AS1136,AS4657
10.13.20.6,10.11.20.3,TX10003891,2026-04-26 18:27:00,W002077,W000330,IN,AU,AS55836,AS1221
10.14.10.1,10.15.10.3,TX10007396,2026-04-26 18:45:00,W000403,W000098,US,DE,AS7018,AS3320
10.15.30.2,10.14.30.5,TX10005179,2026-04-26 18:50:00,W000304,W000137,IN,US,AS4755,AS7922
10.15.20.5,10.12.10.2,TX10001801,2026-04-26 18:53:00,W001048,W002166,DE,DE,AS6805,AS3320
10.15.30.3,10.12.30.8,TX10004326,2026-04-26 18:59:00,W001118,W001531,SG,CA,AS9506,AS577
10.12.20.8,10.12.30.7,TX10004478,2026-04-26 19:15:00,W001759,W002199,AU,GB,AS4804,AS5089
10.14.30.8,10.11.20.8,TX10006230,2026-04-26 20:21:00,W001082,W001649,DE,DE,AS3320,AS6805
10.15.20.8,10.12.30.8,TX10004014,2026-04-26 20:27:00,W000030,W000163,IN,CA,AS55836,AS812
10.12.20.3,10.14.10.2,TX10006250,2026-04-26 20:41:00,W001431,W001564,US,DE,AS7922,AS3320
10.11.20.1,10.15.20.8,TX10003874,2026-04-26 20:50:00,W000820,W001247,GB,CA,AS2856,AS577
10.14.10.7,10.13.30.4,TX10003859,2026-04-26 21:00:00,W000731,W001395,GB,NL,AS5089,AS6830
10.12.30.8,10.15.30.4,TX10005300,2026-04-26 21:18:00,W001099,W000462,US,AU,AS15169,AS4804
10.13.20.1,10.14.10.1,TX10003274,2026-04-26 21:42:00,W001282,W001304,IN,DE,AS4755,AS6805
10.14.20.5,10.13.10.4,TX10001383,2026-04-26 21:51:00,W000759,W002163,SG,AU,AS4657,AS1221
10.15.20.1,10.15.10.5,TX10002748,2026-04-26 22:12:00,W000516,W001346,IN,SG,AS45609,AS4657
10.11.10.1,10.14.10.1,TX10009426,2026-04-26 23:45:00,W001070,W002402,AU,DE,AS4804,AS6805
10.14.20.4,10.14.20.6,TX10007437,2026-04-27 01:48:00,W000658,W000501,GB,GB,AS2856,AS5089
10.12.30.1,10.14.30.2,TX10001960,2026-04-27 02:15:00,W000592,W001867,SG,SG,AS9506,AS4657
10.13.20.3,10.11.20.4,TX10004423,2026-04-27 02:39:00,W000448,W000869,GB,IN,AS5089,AS45609
10.14.20.2,10.12.10.6,TX10001817,2026-04-27 03:08:00,W000998,W001620,SG,NL,AS4657,AS1136
10.11.20.6,10.12.30.6,TX10000892,2026-04-27 03:35:00,W000619,W000766,AU,GB,AS4804,AS2856
10.14.30.7,10.12.10.3,TX10007802,2026-04-27 03:47:00,W000672,W000978,IN,IN,AS45609,AS55836
10.14.20.1,10.13.20.5,TX10000087,2026-04-27 03:51:00,W000023,W002484,GB,US,AS5089,AS15169
10.14.20.3,10.13.10.7,TX10004468,2026-04-27 03:54:00,W001878,W001912,IN,CA,AS55836,AS577
10.11.10.1,10.14.20.7,TX10005289,2026-04-27 04:03:00,W000865,W000412,US,NL,AS15169,AS6830
10.14.10.3,10.14.10.4,TX10008709,2026-04-27 04:37:00,W000915,W001862,US,US,AS7922,AS7922
10.14.10.3,10.11.10.1,TX10006906,2026-04-27 05:05:00,W000177,W000444,DE,US,AS6805,AS15169
10.11.20.8,10.15.30.5,TX10001635,2026-04-27 05:56:00,W000442,W001444,US,NL,AS7922,AS6830
10.11.30.4,10.11.30.6,TX10003704,2026-04-27 05:57:00,W001054,W000714,IN,AU,AS45609,AS4804
10.11.10.1,10.13.20.3,TX10000667,2026-04-27 06:01:00,W001218,W001744,CA,IN,AS812,AS55836
10.15.20.5,10.13.30.8,TX10007612,2026-04-27 06:20:00,W001226,W001924,IN,AU,AS4755,AS4804
10.13.10.4,10.14.10.3,TX10008401,2026-04-27 06:26:00,W000306,W001483,SG,DE,AS9506,AS6805
10.11.30.3,10.11.30.2,TX10003665,2026-04-27 07:59:00,W000700,W000097,DE,DE,AS6805,AS3320
10.13.10.1,10.12.30.7,TX10006278,2026-04-27 08:25:00,W001163,W002218,IN,US,AS4755,AS7922
10.15.30.2,10.14.10.8,TX10005740,2026-04-27 09:16:00,W001724,W001958,CA,NL,AS812,AS6830
10.14.20.6,10.12.20.4,TX10007518,2026-04-27 10:29:00,W000973,W000615,IN,US,AS45609,AS7018
10.14.10.3,10.13.30.5,TX10003337,2026-04-27 10:30:00,W001372,W001606,US,US,AS15169,AS15169
10.13.10.1,10.12.30.8,TX10007453,2026-04-27 11:06:00,W001757,W002003,AU,SG,AS4804,AS4657
10.12.30.3,10.12.30.2,TX10001152,2026-04-27 11:17:00,W001820,W001726,US,AU,AS15169,AS4804
10.11.30.1,10.11.20.6,TX10006839,2026-04-27 11:25:00,W002300,W000557,SG,CA,AS9506,AS812
10.15.10.6,10.12.30.2,TX10000397,2026-04-27 11:52:00,W000037,W000395,DE,AU,AS3320,AS1221
10.12.30.1,10.12.30.7,TX10003091,2026-04-27 12:29:00,W000028,W000942,GB,AU,AS5089,AS1221
10.14.10.3,10.15.30.7,TX10008480,2026-04-27 14:01:00,W000393,W000435,AU,SG,AS4804,AS9506
10.14.30.1,10.11.30.6,TX10005935,2026-04-27 14:30:00,W001666,W002227,AU,NL,AS1221,AS6830
10.12.30.8,10.13.20.4,TX10004199,2026-04-27 14:57:00,W000330,W001465,IN,IN,AS45609,AS55836
10.15.20.3,10.14.20.5,TX10001074,2026-04-27 15:08:00,W001306,W000117,AU,SG,AS4804,AS9506
10.13.30.1,10.14.10.2,TX10008112,2026-04-27 15:31:00,W000069,W001413,SG,CA,AS9506,AS577
10.14.30.1,10.13.30.4,TX10009632,2026-04-27 15:40:00,W001162,W001472,SG,NL,AS9506,AS6830
10.12.30.4,10.11.20.6,TX10006175,2026-04-27 16:47:00,W001378,W000999,IN,US,AS4755,AS7018
10.11.10.3,10.13.10.3,TX10001269,2026-04-27 17:33:00,W000507,W000939,IN,SG,AS4755,AS9506
10.15.20.6,10.13.30.3,TX10005668,2026-04-27 18:14:00,W001530,W001893,IN,DE,AS45609,AS3320
10.12.10.5,10.11.10.2,TX10007740,2026-04-27 18:50:00,W000545,W000874,GB,CA,AS2856,AS577
10.13.30.6,10.12.30.4,TX10005089,2026-04-27 18:54:00,W000258,W001764,SG,GB,AS9506,AS5089
10.14.30.1,10.14.20.1,TX10000901,2026-04-27 19:11:00,W000032,W000149,IN,CA,AS55836,AS812
10.13.10.2,10.12.10.3,TX10008174,2026-04-27 20:13:00,W001292,W000667,IN,IN,AS55836,AS55836
10.11.10.5,10.12.10.6,TX10009506,2026-04-27 21:36:00,W001236,W000966,IN,US,AS4755,AS7018
10.11.20.8,10.13.20.2,TX10004440,2026-04-27 22:29:00,W000777,W001866,US,NL,AS7018,AS1136
10.13.20.4,10.15.20.3,TX10003322,2026-04-27 22:32:00,W000169,W000205,IN,CA,AS55836,AS812
10.13.30.8,10.13.10.5,TX10008714,2026-04-27 22:49:00,W001219,W001022,US,DE,AS7018,AS3320
10.11.10.3,10.11.10.3,TX10009721,2026-04-27 22:53:00,W000840,W000770,IN,GB,AS4755,AS2856
10.11.20.6,10.15.20.1,TX10000336,2026-04-27 23:32:00,W000285,W002208,US,SG,AS15169,AS4657
10.13.10.7,10.12.20.7,TX10007367,2026-04-27 23:43:00,W002444,W000671,US,SG,AS15169,AS9506
10.15.10.5,10.14.30.6,TX10002101,2026-04-28 00:15:00,W000625,W000001,IN,SG,AS45609,AS9506
10.13.30.6,10.12.10.1,TX10006392,2026-04-28 00:30:00,W000781,W000524,DE,DE,AS3320,AS3320
10.13.10.8,10.13.30.7,TX10006025,2026-04-28 00:43:00,W000496,W000711,US,GB,AS7922,AS2856
10.11.10.6,10.11.10.4,TX10008861,2026-04-28 00:45:00,W002171,W001489,US,CA,AS15169,AS577
10.15.20.5,10.13.30.6,TX10006341,2026-04-28 01:06:00,W002121,W001681,US,IN,AS7018,AS55836
10.15.20.4,10.12.30.1,TX10005609,2026-04-28 02:10:00,W001734,W000532,IN,IN,AS45609,AS45609
10.13.20.5,10.11.20.1,TX10009591,2026-04-28 03:40:00,W000130,W002472,US,NL,AS7018,AS1136
10.14.30.1,10.13.20.4,TX10005172,2026-04-28 04:15:00,W000158,W002232,US,IN,AS15169,AS55836
10.11.20.5,10.11.20.6,TX10000864,2026-04-28 04:15:00,W000153,W001985,SG,AU,AS9506,AS1221
10.14.20.2,10.15.10.1,TX10006245,2026-04-28 04:37:00,W001175,W000972,DE,CA,AS6805,AS812
10.14.20.3,10.11.30.6,TX10006423,2026-04-28 05:00:00,W000084,W002038,DE,AU,AS3320,AS1221
10.14.10.1,10.15.20.2,TX10002327,2026-04-28 05:07:00,W002446,W000112,IN,SG,AS45609,AS9506
10.14.30.4,10.11.30.8,TX10007850,2026-04-28 05:27:00,W000316,W000996,US,GB,AS7922,AS5089
10.15.20.3,10.14.10.4,TX10004619,2026-04-28 06:42:00,W001041,W002042,IN,AU,AS45609,AS4804
10.13.20.4,10.14.20.2,TX10000863,2026-04-28 07:41:00,W000036,W002206,GB,NL,AS2856,AS6830
10.13.20.7,10.11.30.5,TX10008047,2026-04-28 07:57:00,W000242,W002082,GB,NL,AS5089,AS1136
10.11.10.7,10.15.10.5,TX10005116,2026-04-28 08:00:00,W001380,W000719,NL,NL,AS1136,AS1136
10.15.10.5,10.12.30.1,TX10001199,2026-04-28 08:09:00,W001610,W000930,US,SG,AS7018,AS9506
10.14.10.1,10.15.30.6,TX10004954,2026-04-28 09:02:00,W002376,W000736,US,AU,AS7018,AS1221
10.15.30.2,10.12.10.4,TX10002919,2026-04-28 10:04:00,W001066,W000903,GB,IN,AS5089,AS55836
10.13.20.4,10.11.20.4,TX10002709,2026-04-28 10:05:00,W000214,W001536,IN,GB,AS4755,AS2856
10.14.10.5,10.11.30.7,TX10005622,2026-04-28 10:28:00,W001877,W001357,NL,AU,AS1136,AS1221
10.11.30.7,10.13.20.4,TX10001699,2026-04-28 11:08:00,W001984,W002437,IN,CA,AS55836,AS812
10.12.10.7,10.12.30.5,TX10008617,2026-04-28 11:18:00,W000897,W000749,AU,IN,AS4804,AS45609
10.12.20.6,10.14.30.2,TX10001485,2026-04-28 11:47:00,W002275,W002268,US,CA,AS15169,AS812
10.11.10.8,10.15.20.8,TX10003750,2026-04-28 11:49:00,W001006,W001232,US,IN,AS15169,AS4755
10.14.30.5,10.15.30.4,TX10002485,2026-04-28 11:59:00,W002439,W000754,DE,IN,AS3320,AS45609
10.14.10.3,10.12.30.1,TX10000279,2026-04-28 12:11:00,W000007,W002027,AU,CA,AS1221,AS812
10.13.30.1,10.14.30.2,TX10009367,2026-04-28 12:27:00,W000822,W001824,NL,CA,AS6830,AS812
10.15.30.8,10.14.20.4,TX10009328,2026-04-28 12:53:00,W000186,W002283,NL,DE,AS6830,AS3320
10.12.30.2,10.13.30.2,TX10005437,2026-04-28 12:55:00,W002029,W000908,CA,NL,AS812,AS6830
10.14.20.4,10.13.30.5,TX10009701,2026-04-28 13:21:00,W000027,W002398,US,NL,AS15169,AS1136
10.15.10.5,10.11.30.8,TX10006412,2026-04-28 13:21:00,W000882,W002147,US,AU,AS7922,AS1221
10.14.20.4,10.13.30.4,TX10005983,2026-04-28 13:25:00,W002493,W001375,IN,DE,AS45609,AS6805
10.13.20.1,10.11.10.1,TX10003937,2026-04-28 13:40:00,W002017,W002207,DE,CA,AS3320,AS812
10.13.20.8,10.11.20.2,TX10008505,2026-04-28 13:50:00,W002327,W000087,US,DE,AS15169,AS3320
10.13.30.8,10.13.20.6,TX10008868,2026-04-28 14:37:00,W000496,W000257,IN,DE,AS45609,AS6805
10.15.20.2,10.15.30.4,TX10008601,2026-04-28 14:53:00,W001062,W000079,AU,US,AS1221,AS15169
10.13.10.1,10.14.20.8,TX10007322,2026-04-28 15:01:00,W001927,W000690,CA,US,AS812,AS7018
10.13.30.2,10.13.10.3,TX10008791,2026-04-28 16:21:00,W002243,W000844,SG,SG,AS4657,AS9506
10.13.30.1,10.14.20.1,TX10004559,2026-04-28 16:23:00,W000034,W000625,SG,AU,AS9506,AS1221
10.13.30.8,10.14.20.4,TX10007472,2026-04-28 16:23:00,W002060,W001633,US,SG,AS15169,AS4657
10.11.30.7,10.12.10.2,TX10000184,2026-04-28 16:46:00,W001182,W000862,GB,SG,AS2856,AS9506
10.13.30.1,10.11.20.4,TX10000403,2026-04-28 16:54:00,W001508,W002025,GB,AU,AS5089,AS4804
10.15.20.6,10.12.30.2,TX10005536,2026-04-28 16:57:00,W001842,W001364,CA,AU,AS577,AS1221
10.12.20.5,10.11.10.7,TX10000755,2026-04-28 17:23:00,W001471,W000867,DE,CA,AS3320,AS812
10.11.30.4,10.11.30.3,TX10008471,2026-04-28 17:51:00,W001134,W001165,US,NL,AS15169,AS1136
10.14.30.6,10.12.30.8,TX10004158,2026-04-28 18:15:00,W002089,W000443,US,CA,AS15169,AS812
10.15.10.5,10.11.20.8,TX10002159,2026-04-28 19:01:00,W000751,W001494,DE,SG,AS6805,AS4657
10.15.30.2,10.13.20.6,TX10008305,2026-04-28 19:06:00,W001857,W000855,CA,SG,AS577,AS4657
10.12.30.3,10.15.30.2,TX10001441,2026-04-28 19:23:00,W000221,W000955,US,GB,AS15169,AS5089
10.11.10.6,10.11.10.6,TX10001202,2026-04-28 19:39:00,W000706,W002093,US,AU,AS15169,AS1221
10.15.30.1,10.14.20.7,TX10005191,2026-04-28 19:46:00,W002341,W000667,IN,NL,AS55836,AS1136
10.13.30.6,10.12.10.8,TX10002614,2026-04-28 19:49:00,W002059,W000326,DE,IN,AS6805,AS55836
10.15.10.5,10.12.20.6,TX10004965,2026-04-28 19:59:00,W002325,W002026,IN,SG,AS55836,AS9506
10.13.30.5,10.14.20.8,TX10002404,2026-04-28 20:02:00,W000308,W000490,US,SG,AS7018,AS9506
10.14.10.6,10.11.30.7,TX10009531,2026-04-28 20:03:00,W000803,W001934,SG,NL,AS4657,AS6830
10.13.20.5,10.14.30.8,TX10005132,2026-04-28 22:19:00,W002414,W000382,GB,NL,AS2856,AS6830
10.15.30.8,10.15.20.1,TX10001085,2026-04-28 22:51:00,W001819,W000077,IN,IN,AS55836,AS4755
10.12.20.5,10.14.30.1,TX10002259,2026-04-28 22:59:00,W001142,W000362,NL,NL,AS6830,AS1136
10.11.30.6,10.13.30.5,TX10000149,2026-04-28 23:14:00,W000045,W002289,IN,NL,AS45609,AS6830
10.13.10.3,10.12.30.4,TX10001821,2026-04-28 23:34:00,W000356,W000217,IN,DE,AS45609,AS3320
10.13.10.1,10.13.20.3,TX10009982,2026-04-28 23:39:00,W002087,W001216,US,NL,AS7922,AS1136
10.13.30.4,10.13.20.1,TX10008560,2026-04-28 23:52:00,W000362,W001669,IN,NL,AS45609,AS1136
10.13.20.1,10.15.30.8,TX10005860,2026-04-29 00:47:00,W002041,W000333,IN,SG,AS45609,AS4657
10.12.30.6,10.12.20.2,TX10004750,2026-04-29 01:24:00,W000346,W001138,SG,AU,AS9506,AS1221
10.15.10.2,10.15.20.2,TX10004484,2026-04-29 01:38:00,W000776,W000174,IN,GB,AS45609,AS2856
10.11.30.7,10.15.10.4,TX10004366,2026-04-29 02:38:00,W001360,W001585,SG,US,AS4657,AS15169
10.11.20.6,10.11.30.8,TX10007652,2026-04-29 03:02:00,W001172,W000842,IN,SG,AS4755,AS4657
10.13.10.7,10.13.10.5,TX10009321,2026-04-29 05:09:00,W000121,W000696,IN,DE,AS55836,AS6805
10.15.30.7,10.12.30.8,TX10008346,2026-04-29 06:25:00,W000625,W001659,SG,AU,AS4657,AS4804
10.15.20.6,10.11.20.8,TX10000508,2026-04-29 06:42:00,W001473,W002245,SG,US,AS9506,AS7018
10.13.10.1,10.12.30.8,TX10002930,2026-04-29 06:47:00,W002493,W001367,IN,DE,AS4755,AS3320
10.14.30.1,10.15.10.8,TX10006563,2026-04-29 06:56:00,W000012,W000816,IN,DE,AS45609,AS3320
10.13.20.7,10.12.20.3,TX10003153,2026-04-29 07:19:00,W001207,W000084,GB,NL,AS2856,AS1136
10.13.30.8,10.11.20.8,TX10009711,2026-04-29 08:40:00,W001172,W001337,CA,CA,AS812,AS812
10.15.30.7,10.13.30.1,TX10008482,2026-04-29 08:58:00,W002408,W000308,US,CA,AS7922,AS812
10.15.10.5,10.11.10.4,TX10007837,2026-04-29 09:20:00,W000349,W001565,US,US,AS7018,AS7018
10.14.30.2,10.14.20.1,TX10007212,2026-04-29 09:34:00,W000508,W001142,US,AU,AS7922,AS4804
10.14.30.4,10.12.10.8,TX10006657,2026-04-29 09:47:00,W001929,W000023,US,AU,AS7922,AS4804
10.12.30.1,10.12.30.5,TX10000289,2026-04-29 09:52:00,W000028,W000020,NL,IN,AS6830,AS55836
10.15.20.5,10.14.20.5,TX10005156,2026-04-29 10:11:00,W001382,W000284,AU,DE,AS1221,AS6805
10.15.30.6,10.15.10.3,TX10005165,2026-04-29 10:38:00,W001271,W000469,US,IN,AS7018,AS4755
10.13.30.1,10.11.20.3,TX10000085,2026-04-29 10:58:00,W000022,W001258,SG,IN,AS4657,AS4755
10.11.30.6,10.12.20.4,TX10009307,2026-04-29 11:23:00,W001837,W001604,IN,CA,AS45609,AS577
10.15.30.2,10.14.20.4,TX10005530,2026-04-29 11:39:00,W001294,W000913,IN,SG,AS4755,AS9506
10.15.10.7,10.14.10.1,TX10003319,2026-04-29 11:41:00,W002010,W001956,CA,CA,AS577,AS812
10.14.30.4,10.13.20.4,TX10000120,2026-04-29 12:26:00,W001697,W000769,SG,US,AS4657,AS7922
10.15.20.8,10.12.10.8,TX10005181,2026-04-29 12:26:00,W000921,W000090,IN,IN,AS4755,AS55836
10.14.10.7,10.12.10.4,TX10004383,2026-04-29 12:54:00,W001119,W002019,DE,SG,AS3320,AS9506
10.11.20.4,10.11.10.6,TX10009062,2026-04-29 12:54:00,W000248,W001371,NL,US,AS1136,AS7922
10.13.30.5,10.14.30.2,TX10005865,2026-04-29 14:09:00,W001797,W000988,US,NL,AS7018,AS1136
10.13.20.2,10.14.20.3,TX10002277,2026-04-29 15:01:00,W001747,W001892,NL,US,AS1136,AS15169
10.15.30.8,10.12.20.4,TX10005788,2026-04-29 15:13:00,W000971,W001955,IN,US,AS45609,AS15169
10.11.10.5,10.12.30.1,TX10008527,2026-04-29 15:40:00,W000535,W000378,IN,AU,AS4755,AS1221
10.15.30.1,10.12.10.6,TX10004644,2026-04-29 16:05:00,W001954,W001617,IN,DE,AS55836,AS3320
10.15.20.6,10.12.20.5,TX10004131,2026-04-29 16:06:00,W000030,W001566,IN,GB,AS45609,AS2856
10.14.20.7,10.14.10.1,TX10004687,2026-04-29 16:51:00,W002353,W000311,US,AU,AS7922,AS1221
10.12.20.8,10.15.10.2,TX10005537,2026-04-29 17:38:00,W000747,W001834,AU,DE,AS4804,AS3320
10.14.30.6,10.13.10.4,TX10008519,2026-04-29 17:52:00,W002060,W001206,IN,CA,AS55836,AS812
10.12.10.8,10.13.30.6,TX10001346,2026-04-29 17:56:00,W001394,W001284,US,GB,AS7018,AS2856
10.11.10.3,10.13.30.6,TX10003037,2026-04-29 18:16:00,W000941,W002125,IN,NL,AS45609,AS1136
10.14.10.5,10.13.10.8,TX10007841,2026-04-29 18:31:00,W001867,W000329,IN,SG,AS4755,AS4657
10.15.20.6,10.15.20.5,TX10008205,2026-04-29 18:53:00,W000512,W001041,IN,AU,AS45609,AS1221
10.11.10.3,10.11.10.2,TX10009971,2026-04-29 18:54:00,W001143,W000458,IN,AU,AS4755,AS4804
10.12.10.5,10.13.20.6,TX10003004,2026-04-29 19:45:00,W002275,W002348,NL,US,AS6830,AS7018
10.14.30.5,10.14.10.8,TX10000075,2026-04-29 20:02:00,W001868,W000540,IN,DE,AS55836,AS3320
10.13.10.8,10.15.20.5,TX10007877,2026-04-29 20:34:00,W001464,W000167,IN,DE,AS45609,AS6805
10.15.20.7,10.15.20.1,TX10007661,2026-04-29 20:37:00,W000433,W002294,DE,US,AS3320,AS15169
10.12.30.5,10.11.10.6,TX10006644,2026-04-29 20:55:00,W001872,W002220,IN,AU,AS45609,AS1221
10.15.20.1,10.12.20.5,TX10006968,2026-04-29 22:01:00,W001056,W001979,IN,US,AS45609,AS7018
10.12.10.4,10.15.10.5,TX10009268,2026-04-29 23:21:00,W001044,W001927,SG,SG,AS9506,AS9506
10.12.30.1,10.11.30.6,TX10005193,2026-04-29 23:35:00,W001928,W002160,DE,AU,AS3320,AS1221
10.15.20.6,10.11.10.5,TX10009767,2026-04-29 23:44:00,W000245,W002287,NL,DE,AS1136,AS3320
10.13.10.4,10.12.20.4,TX10005200,2026-04-29 23:45:00,W001985,W002276,US,CA,AS15169,AS812
10.13.20.7,10.11.20.1,TX10001123,2026-04-30 00:06:00,W000988,W002220,AU,US,AS4804,AS7018
10.11.30.6,10.11.30.3,TX10001763,2026-04-30 00:17:00,W001971,W000927,CA,GB,AS577,AS5089
10.13.20.4,10.11.30.5,TX10002416,2026-04-30 00:28:00,W000939,W001195,US,DE,AS15169,AS6805
10.14.20.4,10.15.10.6,TX10008628,2026-04-30 00:31:00,W000068,W002273,IN,US,AS4755,AS7018
10.14.20.1,10.15.20.5,TX10009987,2026-04-30 01:43:00,W001470,W001478,GB,DE,AS2856,AS3320
10.15.10.4,10.11.10.1,TX10008350,2026-04-30 02:15:00,W000312,W000755,IN,NL,AS45609,AS1136
10.11.20.3,10.15.30.7,TX10005466,2026-04-30 03:36:00,W000801,W000675,NL,NL,AS1136,AS6830
10.12.30.8,10.12.30.1,TX10004050,2026-04-30 03:41:00,W000444,W001079,AU,US,AS4804,AS15169
10.11.10.3,10.11.20.5,TX10004822,2026-04-30 04:00:00,W001281,W000581,IN,AU,AS4755,AS4804
10.13.10.6,10.13.20.7,TX10006824,2026-04-30 04:23:00,W002073,W000810,AU,DE,AS4804,AS3320
10.11.10.7,10.11.30.4,TX10003105,2026-04-30 04:31:00,W001606,W002482,IN,US,AS55836,AS7018
10.13.30.5,10.12.20.8,TX10002720,2026-04-30 04:39:00,W002340,W001921,IN,AU,AS55836,AS1221
10.12.20.8,10.15.10.8,TX10000663,2026-04-30 05:39:00,W000032,W001536,AU,GB,AS4804,AS2856
10.12.30.5,10.11.30.5,TX10003246,2026-04-30 05:59:00,W002424,W001359,IN,DE,AS4755,AS6805
10.13.20.5,10.12.10.2,TX10007467,2026-04-30 06:23:00,W000773,W001164,CA,GB,AS812,AS2856
10.15.20.7,10.14.10.3,TX10008963,2026-04-30 07:00:00,W000780,W000520,IN,DE,AS4755,AS6805
10.12.20.3,10.12.30.1,TX10001200,2026-04-30 07:26:00,W000562,W000320,IN,CA,AS4755,AS577
10.13.10.3,10.13.30.3,TX10006419,2026-04-30 07:35:00,W001317,W000788,IN,NL,AS55836,AS1136
10.11.20.7,10.12.20.7,TX10005508,2026-04-30 07:45:00,W001803,W001929,IN,NL,AS4755,AS1136
