txid,timestamp,block_height,time_step,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn,input_addresses,output_addresses,input_amounts,output_amounts,total_input_amount_btc,total_output_amount_btc,fee_btc,num_inputs,num_outputs,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10003535,2026-04-01 16:26:00,863010,91,10.12.10.1,10.12.10.3,8333,8333,TCP,2026-04-01 16:25:42,13.991,278,34401,IN,GB,AS55836,AS2856,W000219,W000747,0.245899,0.245047,0.245899,0.245047,0.000852,1,1,P2WSH,W000219,W000747,15,344.298,7,1,1,1,synthetic_normal,normal
TX10007033,2026-04-01 16:46:00,863012,91,10.12.10.8,10.12.20.5,18444,8333,TCP,2026-04-01 16:45:55,60.025,343,30725,DE,AU,AS6805,AS4804,W000838,W001674|W001981|W002034|W000411,0.628657,0.105186|0.051715|0.063003|0.405927,0.628657,0.625832,0.002826,1,4,P2SH,W000838,W001674,5,256.956,10,1,1,1,synthetic_normal,normal
TX10002846,2026-04-01 17:18:00,863015,91,10.15.10.3,10.14.30.4,18333,8333,TCP,2026-04-01 17:17:41,21.155,355,19108,NL,NL,AS1136,AS6830,W001785,W001521|W001943|W001064|W000154,0.457244,0.054188|0.165418|0.191185|0.043587,0.457244,0.454377,0.002867,1,4,P2WSH,W001785,W001521,7,326.332,13,3,1,2,synthetic_normal,normal
TX10001772,2026-04-01 17:20:00,863016,91,10.11.30.8,10.14.30.2,8333,8333,TCP,2026-04-01 17:19:57,85.215,139,58336,US,GB,AS7922,AS2856,W001851|W000216,W000282|W001823,0.368499|0.503939,0.562028|0.309837,0.872438,0.871865,0.000574,2,2,P2PKH,W001851,W000282,2,330.531,11,4,1,2,synthetic_normal,normal
TX10006595,2026-04-01 17:26:00,863016,91,10.15.30.3,10.14.10.1,8333,8333,TCP,2026-04-01 17:25:59,40.52,286,34449,CA,AU,AS812,AS1221,W001535|W000272|W000622,W001636|W001896,0.297727|0.312725|0.302428,0.687556|0.223891,0.91288,0.911447,0.001433,3,2,P2SH,W001535,W001636,13,66.64,8,3,2,1,synthetic_normal,normal
TX10006114,2026-04-01 18:59:00,863025,91,10.14.10.2,10.15.30.8,18333,8333,TCP,2026-04-01 18:58:58,88.827,321,14288,CA,CA,AS812,AS812,W000165,W001659|W001972,0.391236,0.084749|0.302668,0.391236,0.387418,0.003818,1,2,P2PKH,W000165,W001659,11,286.854,9,2,1,2,synthetic_normal,normal
TX10006430,2026-04-01 19:09:00,863026,91,10.13.20.4,10.14.20.5,18444,8333,TCP,2026-04-01 19:08:44,55.63,42,1713,IN,DE,AS4755,AS6805,W001386,W000212,0.571202,0.568818,0.571202,0.568818,0.002384,1,1,P2WSH,W001386,W000212,13,74.099,5,4,1,1,synthetic_normal,normal
TX10002386,2026-04-01 19:10:00,863027,91,10.11.10.8,10.14.20.5,18444,8333,TCP,2026-04-01 19:09:45,89.641,259,50317,AU,US,AS4804,AS15169,W001784|W001817,W000840|W001720|W001507,0.223556|0.217231,0.046434|0.165236|0.227351,0.440787,0.439022,0.001765,2,3,P2WPKH,W001784,W000840,2,356.329,6,2,1,2,synthetic_normal,normal
TX10005819,2026-04-01 20:34:00,863035,91,10.13.10.7,10.14.30.8,18444,8333,TCP,2026-04-01 20:33:56,63.355,286,22430,IN,SG,AS55836,AS9506,W002346|W001627|W001707,W000930|W000221,0.337097|0.175223|0.132952,0.636564|0.007449,0.645272,0.644013,0.001258,3,2,P2SH,W002346,W000930,7,156.867,6,4,2,2,synthetic_normal,normal
TX10009416,2026-04-01 21:20:00,863040,91,10.14.10.6,10.12.20.2,18444,8333,TCP,2026-04-01 21:19:47,62.844,40,53908,GB,IN,AS5089,AS55836,W000598,W002069,0.432352,0.431021,0.432352,0.431021,0.001331,1,1,P2SH,W000598,W002069,5,72.215,16,3,1,1,synthetic_normal,normal
TX10005654,2026-04-01 21:35:00,863041,91,10.15.30.1,10.14.20.4,18444,8333,TCP,2026-04-01 21:34:53,30.142,134,1746,IN,GB,AS4755,AS5089,W000202,W000007|W000539|W001432,0.457872,0.035086|0.021043|0.397912,0.457872,0.454041,0.003831,1,3,P2PKH,W000202,W000007,15,55.192,13,4,2,2,synthetic_normal,normal
TX10004198,2026-04-01 21:37:00,863041,91,10.12.20.6,10.15.10.2,18333,8333,TCP,2026-04-01 21:36:49,70.104,174,55458,IN,NL,AS55836,AS6830,W001188|W000273|W002215,W000806|W002243|W000921|W001422,0.026995|0.227423|0.110935,0.067956|0.220952|0.002209|0.074049,0.365353,0.365166,0.000187,3,4,P2SH,W001188,W000806,11,223.256,7,2,2,2,synthetic_normal,normal
TX10000898,2026-04-01 22:05:00,863044,91,10.11.30.6,10.14.10.1,18444,8333,TCP,2026-04-01 22:04:55,2.744,2043,131937,NL,AU,AS6830,AS4804,W002034|W002137|W000101|W000458|W001493|W000844|W001097|W001633|W001067,W000920|W000264|W001586|W000967,0.046397|0.596381|1.009254|0.149936|0.032905|0.993863|0.381987|0.330356|0.184028,0.884317|0.717607|1.296323|0.802399,3.725107,3.700647,0.024461,9,4,P2PKH,W000019,W000920,118,0.818,60,28,4,6,synthetic_anomalous,fan_in
TX10008649,2026-04-01 22:25:00,863046,91,10.11.30.6,10.13.10.3,8333,8333,TCP,2026-04-01 22:24:50,47.817,72,57404,SG,NL,AS9506,AS1136,W000206|W001881|W000112,W001170,0.620175|0.093088|0.166983,0.877758,0.880246,0.877758,0.002488,3,1,P2PKH,W000206,W001170,8,349.81,10,2,2,1,synthetic_normal,normal
TX10009187,2026-04-01 22:36:00,863047,91,10.12.10.3,10.11.20.4,8333,8333,TCP,2026-04-01 22:35:51,43.469,148,44487,US,NL,AS7018,AS1136,W001195|W002478|W000816,W001113|W001211|W001619|W000076,0.001004|0.086698|0.551186,0.165717|0.086821|0.285903|0.097300,0.638888,0.635741,0.003147,3,4,P2WSH,W001195,W001113,12,240.538,14,1,1,1,synthetic_normal,normal
TX10000348,2026-04-01 22:38:00,863047,91,10.12.20.3,10.13.20.7,8333,8333,TCP,2026-04-01 22:37:48,7.346,3346,791149,SG,AU,AS4657,AS1221,W001586|W001287|W000102|W000164|W000919|W001849,W001976|W002001|W002274|W001246|W000182|W002277,0.017033|0.143757|0.010971|0.898545|2.077526|0.369227,0.867084|0.214976|0.884190|0.990141|0.253778|0.284420,3.517058,3.494588,0.02247,6,6,P2WPKH,W001586,W001976,192,0.434,112,12,7,3,synthetic_anomalous,high_frequency
TX10009530,2026-04-01 23:49:00,863054,91,10.15.20.4,10.15.20.5,18333,8333,TCP,2026-04-01 23:48:44,55.475,223,53804,US,IN,AS7922,AS4755,W001850|W000603|W001518,W000497|W000971,0.151174|0.089470|0.433163,0.331527|0.339937,0.673806,0.671464,0.002342,3,2,P2WSH,W001850,W000497,14,315.784,14,4,2,2,synthetic_normal,normal
TX10001388,2026-04-02 00:14:00,863057,91,10.13.30.7,10.13.30.4,18444,8333,TCP,2026-04-02 00:13:45,25.048,57,5830,NL,DE,AS6830,AS6805,W000070|W002033,W002124|W001116|W001621|W001082,0.699362|0.485877,0.129817|0.017015|0.630528|0.404495,1.185239,1.181855,0.003384,2,4,P2PKH,W000070,W002124,10,58.385,14,2,2,2,synthetic_normal,normal
TX10002297,2026-04-02 00:14:00,863057,91,10.15.20.4,10.13.10.7,18444,8333,TCP,2026-04-02 00:13:47,49.397,125,30408,NL,SG,AS1136,AS9506,W000255|W001570,W002348|W000759|W001173|W001428,0.069164|0.069229,0.005518|0.009926|0.033609|0.088287,0.138393,0.13734,0.001053,2,4,P2WSH,W000255,W002348,14,286.917,13,2,1,2,synthetic_normal,normal
TX10000148,2026-04-02 00:23:00,863058,91,10.13.10.7,10.15.20.4,18444,8333,TCP,2026-04-02 00:22:45,2.116,3615,245169,NL,GB,AS6830,AS5089,W002377|W000513|W001306|W000051|W000068|W000033|W001196,W001205|W001420|W000728|W002048|W000917,5.409049|9.032799|2.224073|18.340283|4.201411|3.977481|4.349360,5.156453|20.236817|4.161784|17.355098|0.550064,47.534457,47.460216,0.074241,7,5,P2WPKH,W002377,W001205,228,1.971,45,36,5,4,synthetic_anomalous,high_frequency
TX10009196,2026-04-02 00:35:00,863059,91,10.14.10.8,10.14.10.7,18444,8333,TCP,2026-04-02 00:34:55,67.864,351,38925,DE,US,AS6805,AS7018,W000117|W001452|W002031,W000784,0.109948|0.506294|0.025225,0.639261,0.641466,0.639261,0.002206,3,1,P2WPKH,W000117,W000784,15,196.696,12,4,1,1,synthetic_normal,normal
TX10004724,2026-04-02 00:38:00,863059,91,10.14.10.6,10.13.10.2,18444,8333,TCP,2026-04-02 00:38:00,70.024,216,1543,IN,AU,AS55836,AS1221,W002303,W001849|W001842|W000539|W000860,0.321589,0.019287|0.095092|0.157893|0.047113,0.321589,0.319385,0.002204,1,4,P2PKH,W002303,W001849,14,110.69,11,1,2,2,synthetic_normal,normal
TX10006804,2026-04-02 00:43:00,863060,91,10.11.10.1,10.15.30.6,18444,8333,TCP,2026-04-02 00:42:43,29.585,306,8972,US,CA,AS7922,AS812,W000304|W000799,W000261|W000993,0.336444|0.250797,0.195098|0.392065,0.587241,0.587163,7.8e-05,2,2,P2WSH,W000304,W000261,13,198.056,17,4,2,2,synthetic_normal,normal
TX10000135,2026-04-02 01:21:00,863064,91,10.11.10.3,10.12.10.7,8333,8333,TCP,2026-04-02 01:20:59,8.143,2728,79652,AU,CA,AS1221,AS812,W000012|W000826|W001983|W000545|W001673,W000093|W000894|W002494|W001916|W000208,1.481724|1.487899|0.301904|4.804679|0.902560,0.713984|2.971616|0.670061|0.572074|4.041159,8.978767,8.968893,0.009874,5,5,P2WSH,W000012,W000093,121,2.993,101,33,6,6,synthetic_anomalous,layered_transfer
TX10002995,2026-04-02 02:02:00,863068,91,10.15.10.4,10.11.30.7,8333,8333,TCP,2026-04-02 02:01:49,43.804,95,7664,DE,NL,AS6805,AS6830,W001045,W002275|W000929|W001132,0.394051,0.219971|0.040484|0.131296,0.394051,0.391751,0.0023,1,3,P2PKH,W001045,W002275,13,11.082,17,3,2,1,synthetic_normal,normal
TX10004115,2026-04-02 02:14:00,863069,91,10.12.30.5,10.12.20.2,8333,8333,TCP,2026-04-02 02:13:58,32.551,163,32534,US,US,AS7922,AS7018,W000894,W002215,0.435915,0.435479,0.435915,0.435479,0.000436,1,1,P2WSH,W000894,W002215,12,95.614,17,2,2,1,synthetic_normal,normal
TX10002406,2026-04-02 02:31:00,863071,91,10.15.30.8,10.12.20.1,18333,8333,TCP,2026-04-02 02:30:58,8.632,335,53469,SG,IN,AS9506,AS55836,W001193,W000545|W000624|W002012,0.774134,0.008835|0.762193|0.001461,0.774134,0.77249,0.001644,1,3,P2WSH,W001193,W000545,13,280.03,15,2,2,2,synthetic_normal,normal
TX10009110,2026-04-02 03:01:00,863074,91,10.13.30.2,10.14.20.2,8333,8333,TCP,2026-04-02 03:00:41,30.598,152,4328,GB,DE,AS5089,AS6805,W002152,W001274,0.658582,0.658529,0.658582,0.658529,5.3e-05,1,1,P2WPKH,W002152,W001274,14,246.774,13,1,1,1,synthetic_normal,normal
TX10001415,2026-04-02 03:35:00,863077,91,10.15.10.7,10.14.30.6,18444,8333,TCP,2026-04-02 03:34:54,6.659,172,45448,GB,IN,AS5089,AS45609,W002474|W001014,W000449,0.043439|0.108585,0.149881,0.152024,0.149881,0.002143,2,1,P2WPKH,W002474,W000449,14,36.452,15,3,2,2,synthetic_normal,normal
TX10002437,2026-04-02 03:57:00,863079,91,10.13.10.1,10.15.20.3,18444,8333,TCP,2026-04-02 03:56:49,79.497,393,33961,US,AU,AS7922,AS4804,W002010|W000640,W000209,0.269554|0.288385,0.557612,0.557938,0.557612,0.000326,2,1,P2PKH,W002010,W000209,1,167.436,2,2,1,2,synthetic_normal,normal
TX10005908,2026-04-02 04:15:00,863081,91,10.14.10.1,10.11.20.8,8333,8333,TCP,2026-04-02 04:14:49,14.533,52,32497,AU,AU,AS4804,AS1221,W002466|W002328,W001970|W001092|W001974,0.373034|0.063483,0.058152|0.171835|0.203147,0.436517,0.433134,0.003383,2,3,P2PKH,W002466,W001970,6,333.902,14,4,1,1,synthetic_normal,normal
TX10003244,2026-04-02 04:58:00,863085,91,10.15.10.1,10.12.30.7,18333,8333,TCP,2026-04-02 04:57:46,75.961,172,38197,IN,GB,AS4755,AS5089,W000500,W000708|W000399,0.080213,0.070710|0.009246,0.080213,0.079956,0.000257,1,2,P2SH,W000500,W000708,4,169.23,9,1,1,2,synthetic_normal,normal
TX10006924,2026-04-02 05:25:00,863088,91,10.12.30.2,10.14.20.1,18333,8333,TCP,2026-04-02 05:24:56,45.733,55,11249,AU,DE,AS1221,AS6805,W000963|W001562,W002218,0.122521|0.522638,0.641398,0.645159,0.641398,0.00376,2,1,P2WSH,W000963,W002218,9,127.483,10,4,1,2,synthetic_normal,normal
TX10007130,2026-04-02 05:36:00,863089,91,10.13.20.8,10.13.20.2,8333,8333,TCP,2026-04-02 05:35:51,76.906,310,45435,IN,SG,AS55836,AS9506,W000767|W002339|W001485,W001538|W001464,0.090537|0.164439|0.002956,0.050928|0.206774,0.257932,0.257702,0.000231,3,2,P2PKH,W000767,W001538,6,199.066,9,2,1,2,synthetic_normal,normal
TX10009472,2026-04-02 05:38:00,863089,91,10.11.10.7,10.12.20.1,18444,8333,TCP,2026-04-02 05:37:50,83.273,385,6621,AU,US,AS4804,AS15169,W001141|W000095|W001600,W001405|W001114,0.350240|0.020094|0.050224,0.229856|0.187625,0.420558,0.417481,0.003078,3,2,P2PKH,W001141,W001405,7,145.322,7,1,2,2,synthetic_normal,normal
TX10007953,2026-04-02 06:49:00,863096,91,10.13.20.2,10.12.30.2,8333,8333,TCP,2026-04-02 06:48:57,7.115,237,5204,IN,IN,AS45609,AS55836,W001871|W002157|W000445,W002413,0.347832|0.134050|0.366931,0.848080,0.848814,0.84808,0.000734,3,1,P2WSH,W001871,W002413,9,302.861,9,1,1,1,synthetic_normal,normal
TX10000737,2026-04-02 06:49:00,863096,91,10.11.30.7,10.11.10.4,18444,8333,TCP,2026-04-02 06:48:50,3.298,2322,628436,CA,US,AS812,AS7018,W000018|W002064|W000263,W001571|W001587|W001846|W001034|W002297|W001613|W001178|W001481,1.687058|2.772831|0.101280,0.659316|0.072190|0.670146|0.336778|0.070394|0.099531|2.398710|0.185838,4.561169,4.492903,0.068266,3,8,P2SH,W000018,W000285,120,2.832,133,13,4,3,synthetic_anomalous,fan_out
TX10003000,2026-04-02 06:55:00,863097,91,10.14.10.8,10.15.30.3,18444,8333,TCP,2026-04-02 06:54:53,34.822,98,23594,IN,DE,AS55836,AS6805,W000165|W000264,W001819|W001440|W002246|W001260,0.032525|0.527679,0.030257|0.002765|0.515495|0.010611,0.560204,0.559127,0.001076,2,4,P2SH,W000165,W001819,9,85.167,6,3,1,2,synthetic_normal,normal
TX10000757,2026-04-02 07:34:00,863101,91,10.13.30.4,10.13.20.6,8333,8333,TCP,2026-04-02 07:33:57,6.017,3836,480188,NL,IN,AS1136,AS45609,W000036|W000769|W001124|W001053,W000753|W001974|W002190|W001711,0.301318|1.190298|0.049837|0.749380,0.336896|0.532822|0.091224|1.303247,2.290833,2.264189,0.026643,4,4,P2WPKH,W000036,W000753,100,1.999,225,28,7,3,synthetic_anomalous,high_connectivity
TX10008049,2026-04-02 07:57:00,863103,91,10.13.10.7,10.13.20.7,18333,8333,TCP,2026-04-02 07:56:43,28.722,125,25101,IN,SG,AS55836,AS4657,W001714|W001339,W000301|W000958|W001908,0.063030|0.084463,0.034926|0.083831|0.027635,0.147492,0.146391,0.001101,2,3,P2WSH,W001714,W000301,3,29.912,5,3,1,1,synthetic_normal,normal
TX10002626,2026-04-02 08:28:00,863106,92,10.14.20.6,10.12.10.3,18333,8333,TCP,2026-04-02 08:27:43,2.612,280,20630,IN,NL,AS45609,AS1136,W001788,W001173|W000980|W000693|W000376,0.370472,0.144702|0.007613|0.065629|0.150837,0.370472,0.368781,0.001691,1,4,P2PKH,W001788,W001173,14,226.496,19,1,2,1,synthetic_normal,normal
TX10003023,2026-04-02 08:52:00,863109,92,10.11.20.4,10.15.30.4,8333,8333,TCP,2026-04-02 08:51:47,29.524,77,4791,US,AU,AS15169,AS4804,W001920,W000862|W001268|W000885|W001746,0.267032,0.038676|0.176777|0.035030|0.016302,0.267032,0.266784,0.000249,1,4,P2WPKH,W001920,W000862,11,325.101,12,3,1,1,synthetic_normal,normal
TX10009414,2026-04-02 09:02:00,863110,92,10.14.30.4,10.11.30.6,18333,8333,TCP,2026-04-02 09:01:53,27.013,369,43596,GB,DE,AS5089,AS6805,W001997,W000726,0.224715,0.221455,0.224715,0.221455,0.003261,1,1,P2WSH,W001997,W000726,10,30.926,1,4,2,1,synthetic_normal,normal
TX10005743,2026-04-02 09:22:00,863112,92,10.12.30.4,10.11.30.6,18333,8333,TCP,2026-04-02 09:21:49,84.005,334,58360,IN,AU,AS45609,AS4804,W001589|W002286,W001951|W002245|W002440,0.213156|0.008142,0.128209|0.090739|0.000182,0.221298,0.219129,0.002169,2,3,P2PKH,W001589,W001951,14,287.963,7,3,1,1,synthetic_normal,normal
TX10000622,2026-04-02 09:45:00,863114,92,10.15.10.5,10.13.20.1,8333,8333,TCP,2026-04-02 09:44:41,10.122,4051,382527,NL,US,AS6830,AS7018,W000028|W000124|W002109|W002095|W001120,W001090|W002467,0.617989|1.723358|0.929883|0.395422|0.364354,3.887016|0.137177,4.031006,4.024193,0.006813,5,2,P2WSH,W000028,W001090,123,2.647,141,1,3,7,synthetic_anomalous,ip_wallet_reuse
TX10003184,2026-04-02 10:06:00,863116,92,10.15.20.5,10.14.20.6,8333,8333,TCP,2026-04-02 10:05:56,52.474,127,56118,DE,GB,AS6805,AS5089,W000664,W001724|W000227,0.271375,0.118276|0.149705,0.271375,0.267981,0.003394,1,2,P2WSH,W000664,W001724,3,289.204,1,2,1,1,synthetic_normal,normal
TX10000858,2026-04-02 10:10:00,863117,92,10.12.10.5,10.15.10.8,18444,8333,TCP,2026-04-02 10:09:55,4.417,4121,502966,DE,NL,AS3320,AS6830,W002394|W002258|W001562|W001983|W002205|W000449|W000037|W000923|W002452|W000678|W002428|W001834|W002272|W001617|W002033|W002184|W002025,W002304|W001986|W001521|W000123|W000404|W002479|W000258,0.032122|0.008689|0.006179|0.112563|0.146603|0.028076|0.024351|0.150101|0.047733|0.012022|0.071941|0.014157|0.305415|0.012897|0.193558|0.198884|0.004173,0.130444|0.151633|0.126776|0.123319|0.000040|0.255677|0.499280,1.369462,1.287169,0.082293,17,7,P2WPKH,W000047,W002304,78,2.076,112,36,6,5,synthetic_anomalous,fan_in
TX10004246,2026-04-02 10:11:00,863117,92,10.12.20.5,10.12.20.5,18333,8333,TCP,2026-04-02 10:10:45,48.048,245,37443,NL,CA,AS6830,AS577,W001473,W001107,0.991139,0.990724,0.991139,0.990724,0.000415,1,1,P2WPKH,W001473,W001107,14,108.842,12,4,2,1,synthetic_normal,normal
TX10006623,2026-04-02 10:40:00,863120,92,10.12.20.8,10.15.20.3,8333,8333,TCP,2026-04-02 10:39:55,18.001,258,25760,AU,DE,AS1221,AS6805,W000719|W001487,W000413|W000980|W000540|W000944,0.153278|0.137825,0.020840|0.019103|0.218027|0.030893,0.291103,0.288862,0.002241,2,4,P2WPKH,W000719,W000413,11,324.701,13,1,2,2,synthetic_normal,normal
TX10008026,2026-04-02 11:59:00,863127,92,10.12.20.1,10.12.20.4,18333,8333,TCP,2026-04-02 11:58:43,38.368,103,19034,GB,CA,AS5089,AS577,W000376|W001770|W001568,W000059,0.013016|0.398685|0.294853,0.705128,0.706554,0.705128,0.001425,3,1,P2SH,W000376,W000059,5,37.187,17,2,1,2,synthetic_normal,normal
TX10004196,2026-04-02 12:18:00,863129,92,10.11.20.5,10.12.10.7,18444,8333,TCP,2026-04-02 12:17:56,17.568,280,27000,IN,CA,AS45609,AS577,W000315|W001525|W001904,W000232,0.269510|0.383749|0.034504,0.685454,0.687763,0.685454,0.002309,3,1,P2WSH,W000315,W000232,4,247.393,18,4,1,2,synthetic_normal,normal
TX10002163,2026-04-02 13:19:00,863135,92,10.11.30.2,10.13.20.5,8333,8333,TCP,2026-04-02 13:18:57,77.602,90,10287,US,IN,AS7922,AS45609,W002017|W000508|W000147,W000972|W000878|W001215,0.074557|0.202118|0.188977,0.242879|0.090105|0.130258,0.465652,0.463242,0.00241,3,3,P2WSH,W002017,W000972,13,186.897,8,4,2,2,synthetic_normal,normal
TX10004770,2026-04-02 13:35:00,863137,92,10.11.30.2,10.15.20.4,8333,8333,TCP,2026-04-02 13:34:52,83.788,157,2679,US,CA,AS7922,AS812,W000798,W000488|W000695,0.251002,0.159903|0.090874,0.251002,0.250777,0.000225,1,2,P2SH,W000798,W000488,8,197.135,14,1,1,2,synthetic_normal,normal
TX10004093,2026-04-02 14:24:00,863142,92,10.15.30.3,10.13.10.7,18444,8333,TCP,2026-04-02 14:23:53,17.849,193,16531,GB,AU,AS5089,AS1221,W000331|W001735,W002040,0.272681|0.155571,0.427765,0.428252,0.427765,0.000487,2,1,P2PKH,W000331,W002040,8,98.802,13,4,2,2,synthetic_normal,normal
TX10002354,2026-04-02 16:52:00,863157,92,10.15.10.2,10.13.20.5,18444,8333,TCP,2026-04-02 16:51:58,21.791,147,54156,US,SG,AS15169,AS4657,W001550,W001250|W002131,0.220576,0.160192|0.058730,0.220576,0.218922,0.001654,1,2,P2PKH,W001550,W001250,7,234.677,8,4,2,2,synthetic_normal,normal
TX10002428,2026-04-02 17:28:00,863160,92,10.12.30.4,10.11.30.7,18333,8333,TCP,2026-04-02 17:27:50,10.328,116,7605,US,AU,AS7922,AS1221,W000136|W001608,W000163|W000343|W001265|W000429,0.488206|0.079453,0.009127|0.353970|0.000147|0.201910,0.567659,0.565154,0.002505,2,4,P2SH,W000136,W000163,2,297.843,17,3,2,1,synthetic_normal,normal
TX10001488,2026-04-02 18:25:00,863166,92,10.11.30.2,10.14.30.7,8333,8333,TCP,2026-04-02 18:24:56,74.994,349,10554,IN,SG,AS45609,AS4657,W000531|W000540|W002495,W001878|W002141|W001873|W000946,0.038897|0.048094|0.192324,0.067418|0.043560|0.029880|0.135912,0.279315,0.276771,0.002544,3,4,P2SH,W000531,W001878,8,317.58,15,3,1,1,synthetic_normal,normal
TX10004281,2026-04-02 18:40:00,863168,92,10.15.30.1,10.12.20.5,18333,8333,TCP,2026-04-02 18:39:49,32.882,125,48361,CA,SG,AS577,AS9506,W001434,W001099|W000446|W001802|W002354,0.409404,0.141236|0.130210|0.041200|0.094144,0.409404,0.406789,0.002614,1,4,P2PKH,W001434,W001099,15,322.436,7,4,1,2,synthetic_normal,normal
TX10005977,2026-04-02 19:58:00,863175,92,10.14.10.6,10.13.20.5,18333,8333,TCP,2026-04-02 19:57:51,73.113,382,38143,US,DE,AS15169,AS6805,W001687,W000999|W002032|W001686,0.216039,0.049596|0.023620|0.140110,0.216039,0.213327,0.002712,1,3,P2SH,W001687,W000999,8,298.687,15,3,2,1,synthetic_normal,normal
TX10001800,2026-04-02 20:51:00,863181,92,10.15.30.5,10.13.30.8,8333,8333,TCP,2026-04-02 20:50:58,57.12,27,17281,IN,US,AS55836,AS7018,W000147|W001458|W001484,W000591|W001887,0.002177|0.056461|0.066703,0.038787|0.086040,0.125341,0.124827,0.000513,3,2,P2WPKH,W000147,W000591,2,176.783,19,2,1,2,synthetic_normal,normal
TX10003056,2026-04-02 21:18:00,863183,92,10.12.20.5,10.13.30.1,18444,8333,TCP,2026-04-02 21:17:56,77.881,396,33453,US,CA,AS7018,AS812,W001708,W001318|W000395|W001108,0.190838,0.035910|0.005955|0.148461,0.190838,0.190326,0.000511,1,3,P2WPKH,W001708,W001318,1,302.18,12,2,1,2,synthetic_normal,normal
TX10000599,2026-04-02 21:54:00,863187,92,10.14.30.4,10.14.10.1,8333,8333,TCP,2026-04-02 21:53:58,4.968,3284,303938,DE,AU,AS3320,AS4804,W000003|W000380|W000126|W000644,W001665|W002458|W001080|W001711|W000832|W002349|W001428|W001321|W001169,0.182349|0.583233|0.899478|0.301367,0.587400|0.458977|0.116313|0.049543|0.096657|0.140314|0.160781|0.016821|0.267918,1.966428,1.894724,0.071704,4,9,P2WSH,W000003,W001665,106,2.225,196,14,7,3,synthetic_anomalous,layered_transfer
TX10006937,2026-04-02 22:02:00,863188,92,10.12.10.8,10.13.20.7,18333,8333,TCP,2026-04-02 22:01:44,76.443,111,17090,IN,NL,AS45609,AS1136,W000421|W000163,W000991|W001451|W002088|W000735,0.067217|0.071401,0.008537|0.004071|0.037603|0.084568,0.138617,0.134778,0.00384,2,4,P2WPKH,W000421,W000991,5,246.884,10,3,2,1,synthetic_normal,normal
TX10008288,2026-04-02 22:11:00,863189,92,10.14.10.5,10.13.20.3,18444,8333,TCP,2026-04-02 22:10:53,84.412,145,33556,IN,GB,AS4755,AS5089,W000340|W001239|W000224,W000841|W001899|W000714,0.122679|0.123669|0.002576,0.024776|0.151047|0.071432,0.248924,0.247255,0.001668,3,3,P2SH,W000340,W000841,13,188.694,7,4,1,2,synthetic_normal,normal
TX10005055,2026-04-02 22:37:00,863191,92,10.14.30.2,10.13.20.2,18333,8333,TCP,2026-04-02 22:36:50,87.49,302,14142,US,CA,AS7018,AS577,W002412|W001043,W002188|W001261|W002449,0.311899|0.237183,0.083634|0.455362|0.009747,0.549082,0.548743,0.000339,2,3,P2WPKH,W002412,W002188,10,95.369,4,3,1,2,synthetic_normal,normal
TX10002141,2026-04-02 23:54:00,863199,92,10.15.20.6,10.15.10.7,18444,8333,TCP,2026-04-02 23:53:50,56.347,314,7990,IN,US,AS4755,AS7018,W000554|W001374|W000117,W001861,0.118948|0.232520|0.048924,0.397812,0.400392,0.397812,0.00258,3,1,P2PKH,W000554,W001861,10,125.367,11,2,1,2,synthetic_normal,normal
TX10006001,2026-04-03 00:20:00,863202,92,10.11.30.3,10.11.10.8,18333,8333,TCP,2026-04-03 00:19:53,51.306,124,51505,US,CA,AS7018,AS577,W002167|W002092,W001608|W000501|W002219|W001657,0.342101|0.253495,0.191363|0.189284|0.050609|0.162240,0.595596,0.593496,0.002101,2,4,P2WSH,W002167,W001608,14,102.447,4,1,2,2,synthetic_normal,normal
TX10008489,2026-04-03 00:54:00,863205,92,10.14.30.3,10.13.10.4,8333,8333,TCP,2026-04-03 00:53:42,24.423,57,53820,IN,NL,AS45609,AS1136,W000339|W001121|W000023,W002387,0.135008|0.277237|0.051497,0.461964,0.463742,0.461964,0.001778,3,1,P2SH,W000339,W002387,9,295.021,3,4,1,1,synthetic_normal,normal
TX10001045,2026-04-03 01:03:00,863206,92,10.15.30.2,10.13.10.7,18333,8333,TCP,2026-04-03 01:02:43,77.545,344,18782,IN,IN,AS4755,AS45609,W002373,W000618,1.486042,1.482253,1.486042,1.482253,0.003789,1,1,P2PKH,W002373,W000618,1,156.499,6,2,1,1,synthetic_normal,normal
TX10001481,2026-04-03 01:06:00,863206,92,10.13.20.5,10.15.20.3,18333,8333,TCP,2026-04-03 01:05:49,37.456,229,31078,IN,NL,AS4755,AS6830,W001715|W001193|W001546,W002290,0.210223|0.103184|0.138407,0.448860,0.451815,0.44886,0.002955,3,1,P2SH,W001715,W002290,4,343.433,2,2,1,1,synthetic_normal,normal
