txid,source_wallet,destination_wallet,amount_btc,timestamp,ground_truth,scenario
TX10006025,W000496,W000711,0.895089,2026-04-28 00:43:00,synthetic_normal,normal
TX10008861,W002171,W001489,0.058416,2026-04-28 00:45:00,synthetic_normal,normal
TX10006341,W002121,W001681,0.650229,2026-04-28 01:06:00,synthetic_normal,normal
TX10005609,W001734,W000532,0.201529,2026-04-28 02:10:00,synthetic_normal,normal
TX10009591,W000130,W002472,0.202636,2026-04-28 03:40:00,synthetic_normal,normal
TX10005172,W000158,W002232,0.290145,2026-04-28 04:15:00,synthetic_normal,normal
TX10000864,W000153,W001985,2.216972,2026-04-28 04:15:00,synthetic_anomalous,rapid_chain
TX10006245,W001175,W000972,0.209808,2026-04-28 04:37:00,synthetic_normal,normal
TX10006423,W000084,W002038,0.3156,2026-04-28 05:00:00,synthetic_normal,normal
TX10002327,W002446,W000112,0.405539,2026-04-28 05:07:00,synthetic_normal,normal
TX10007850,W000316,W000996,0.579616,2026-04-28 05:27:00,synthetic_normal,normal
TX10004619,W001041,W002042,0.112432,2026-04-28 06:42:00,synthetic_normal,normal
TX10000863,W000036,W002206,1.349111,2026-04-28 07:41:00,synthetic_anomalous,layered_transfer
TX10008047,W000242,W002082,0.542111,2026-04-28 07:57:00,synthetic_normal,normal
TX10005116,W001380,W000719,0.836839,2026-04-28 08:00:00,synthetic_normal,normal
TX10001199,W001610,W000930,0.428843,2026-04-28 08:09:00,synthetic_normal,normal
TX10004954,W002376,W000736,0.612476,2026-04-28 09:02:00,synthetic_normal,normal
TX10002919,W001066,W000903,0.345326,2026-04-28 10:04:00,synthetic_normal,normal
TX10002709,W000214,W001536,0.482176,2026-04-28 10:05:00,synthetic_normal,normal
TX10005622,W001877,W001357,0.209474,2026-04-28 10:28:00,synthetic_normal,normal
TX10001699,W001984,W002437,0.264497,2026-04-28 11:08:00,synthetic_normal,normal
TX10008617,W000897,W000749,0.070636,2026-04-28 11:18:00,synthetic_normal,normal
TX10001485,W002275,W002268,0.762458,2026-04-28 11:47:00,synthetic_normal,normal
TX10003750,W001006,W001232,0.473569,2026-04-28 11:49:00,synthetic_normal,normal
TX10002485,W002439,W000754,0.631068,2026-04-28 11:59:00,synthetic_normal,normal
TX10000279,W000007,W002027,4.134239,2026-04-28 12:11:00,synthetic_anomalous,layered_transfer
TX10009367,W000822,W001824,0.467556,2026-04-28 12:27:00,synthetic_normal,normal
TX10009328,W000186,W002283,0.632889,2026-04-28 12:53:00,synthetic_normal,normal
TX10005437,W002029,W000908,0.330996,2026-04-28 12:55:00,synthetic_normal,normal
TX10009701,W000027,W002398,0.362847,2026-04-28 13:21:00,synthetic_normal,normal
TX10006412,W000882,W002147,0.809349,2026-04-28 13:21:00,synthetic_normal,normal
TX10005983,W002493,W001375,0.588743,2026-04-28 13:25:00,synthetic_normal,normal
TX10003937,W002017,W002207,0.283816,2026-04-28 13:40:00,synthetic_normal,normal
TX10008505,W002327,W000087,0.698764,2026-04-28 13:50:00,synthetic_normal,normal
TX10008868,W000496,W000257,0.248386,2026-04-28 14:37:00,synthetic_normal,normal
TX10008601,W001062,W000079,1.666431,2026-04-28 14:53:00,synthetic_normal,normal
TX10007322,W001927,W000690,0.345257,2026-04-28 15:01:00,synthetic_normal,normal
TX10008791,W002243,W000844,0.878823,2026-04-28 16:21:00,synthetic_normal,normal
TX10004559,W000034,W000625,0.492143,2026-04-28 16:23:00,synthetic_normal,normal
TX10007472,W002060,W001633,0.409787,2026-04-28 16:23:00,synthetic_normal,normal
TX10000184,W001182,W000862,5.730405,2026-04-28 16:46:00,synthetic_anomalous,rapid_chain
TX10000403,W001508,W002025,8.938295,2026-04-28 16:54:00,synthetic_anomalous,cross_border_burst
TX10005536,W001842,W001364,1.565943,2026-04-28 16:57:00,synthetic_normal,normal
TX10000755,W001471,W000867,32.139397,2026-04-28 17:23:00,synthetic_anomalous,cross_border_burst
TX10008471,W001134,W001165,0.290155,2026-04-28 17:51:00,synthetic_normal,normal
TX10004158,W002089,W000443,0.639706,2026-04-28 18:15:00,synthetic_normal,normal
TX10002159,W000751,W001494,0.282003,2026-04-28 19:01:00,synthetic_normal,normal
TX10008305,W001857,W000855,1.276337,2026-04-28 19:06:00,synthetic_normal,normal
TX10001441,W000221,W000955,0.619998,2026-04-28 19:23:00,synthetic_normal,normal
TX10001202,W000706,W002093,0.493644,2026-04-28 19:39:00,synthetic_normal,normal
TX10005191,W002341,W000667,0.363926,2026-04-28 19:46:00,synthetic_normal,normal
TX10002614,W002059,W000326,0.968448,2026-04-28 19:49:00,synthetic_normal,normal
TX10004965,W002325,W002026,0.47424,2026-04-28 19:59:00,synthetic_normal,normal
TX10002404,W000308,W000490,0.307187,2026-04-28 20:02:00,synthetic_normal,normal
TX10009531,W000803,W001934,0.36762,2026-04-28 20:03:00,synthetic_normal,normal
TX10005132,W002414,W000382,1.326813,2026-04-28 22:19:00,synthetic_normal,normal
TX10001085,W001819,W000077,0.226483,2026-04-28 22:51:00,synthetic_normal,normal
TX10002259,W001142,W000362,2.419818,2026-04-28 22:59:00,synthetic_normal,normal
TX10000149,W000045,W002289,0.980659,2026-04-28 23:14:00,synthetic_anomalous,high_connectivity
TX10001821,W000356,W000217,0.659201,2026-04-28 23:34:00,synthetic_normal,normal
TX10009982,W002087,W001216,0.359054,2026-04-28 23:39:00,synthetic_normal,normal
TX10008560,W000362,W001669,0.121805,2026-04-28 23:52:00,synthetic_normal,normal
TX10005860,W002041,W000333,0.244384,2026-04-29 00:47:00,synthetic_normal,normal
TX10004750,W000346,W001138,0.345758,2026-04-29 01:24:00,synthetic_normal,normal
TX10004484,W000776,W000174,0.488711,2026-04-29 01:38:00,synthetic_normal,normal
TX10004366,W001360,W001585,0.07972,2026-04-29 02:38:00,synthetic_normal,normal
TX10007652,W001172,W000842,0.499118,2026-04-29 03:02:00,synthetic_normal,normal
TX10009321,W000121,W000696,0.057555,2026-04-29 05:09:00,synthetic_normal,normal
TX10008346,W000625,W001659,0.116056,2026-04-29 06:25:00,synthetic_normal,normal
TX10000508,W001473,W002245,9.942718,2026-04-29 06:42:00,synthetic_anomalous,high_frequency
TX10002930,W002493,W001367,0.146776,2026-04-29 06:47:00,synthetic_normal,normal
TX10006563,W000012,W000816,0.336818,2026-04-29 06:56:00,synthetic_normal,normal
TX10003153,W001207,W000084,0.417902,2026-04-29 07:19:00,synthetic_normal,normal
TX10009711,W001172,W001337,0.371345,2026-04-29 08:40:00,synthetic_normal,normal
TX10008482,W002408,W000308,0.660193,2026-04-29 08:58:00,synthetic_normal,normal
TX10007837,W000349,W001565,0.378238,2026-04-29 09:20:00,synthetic_normal,normal
TX10007212,W000508,W001142,0.388961,2026-04-29 09:34:00,synthetic_normal,normal
TX10006657,W001929,W000023,0.792157,2026-04-29 09:47:00,synthetic_normal,normal
TX10000289,W000028,W000020,2.231889,2026-04-29 09:52:00,synthetic_anomalous,fan_out
TX10005156,W001382,W000284,0.241709,2026-04-29 10:11:00,synthetic_normal,normal
TX10005165,W001271,W000469,0.504077,2026-04-29 10:38:00,synthetic_normal,normal
TX10000085,W000022,W001258,9.526557,2026-04-29 10:58:00,synthetic_anomalous,high_connectivity
TX10009307,W001837,W001604,0.708673,2026-04-29 11:23:00,synthetic_normal,normal
TX10005530,W001294,W000913,0.414832,2026-04-29 11:39:00,synthetic_normal,normal
TX10003319,W002010,W001956,0.324817,2026-04-29 11:41:00,synthetic_normal,normal
TX10000120,W001697,W000769,4.827289,2026-04-29 12:26:00,synthetic_anomalous,rapid_chain
TX10005181,W000921,W000090,2.397772,2026-04-29 12:26:00,synthetic_normal,normal
TX10004383,W001119,W002019,1.851135,2026-04-29 12:54:00,synthetic_normal,normal
TX10009062,W000248,W001371,0.870595,2026-04-29 12:54:00,synthetic_normal,normal
TX10005865,W001797,W000988,0.663573,2026-04-29 14:09:00,synthetic_normal,normal
TX10002277,W001747,W001892,0.331952,2026-04-29 15:01:00,synthetic_normal,normal
TX10005788,W000971,W001955,0.241032,2026-04-29 15:13:00,synthetic_normal,normal
TX10008527,W000535,W000378,0.21577,2026-04-29 15:40:00,synthetic_normal,normal
TX10004644,W001954,W001617,0.470781,2026-04-29 16:05:00,synthetic_normal,normal
TX10004131,W000030,W001566,0.213575,2026-04-29 16:06:00,synthetic_normal,normal
TX10004687,W002353,W000311,0.6935,2026-04-29 16:51:00,synthetic_normal,normal
TX10005537,W000747,W001834,0.409761,2026-04-29 17:38:00,synthetic_normal,normal
TX10008519,W002060,W001206,0.344611,2026-04-29 17:52:00,synthetic_normal,normal
TX10001346,W001394,W001284,0.501826,2026-04-29 17:56:00,synthetic_normal,normal
TX10003037,W000941,W002125,0.229561,2026-04-29 18:16:00,synthetic_normal,normal
TX10007841,W001867,W000329,0.808434,2026-04-29 18:31:00,synthetic_normal,normal
TX10008205,W000512,W001041,0.656044,2026-04-29 18:53:00,synthetic_normal,normal
TX10009971,W001143,W000458,0.338202,2026-04-29 18:54:00,synthetic_normal,normal
TX10003004,W002275,W002348,1.509572,2026-04-29 19:45:00,synthetic_normal,normal
TX10000075,W001868,W000540,1.693763,2026-04-29 20:02:00,synthetic_anomalous,cross_border_burst
TX10007877,W001464,W000167,0.377307,2026-04-29 20:34:00,synthetic_normal,normal
TX10007661,W000433,W002294,0.219678,2026-04-29 20:37:00,synthetic_normal,normal
TX10006644,W001872,W002220,0.277014,2026-04-29 20:55:00,synthetic_normal,normal
TX10006968,W001056,W001979,0.353437,2026-04-29 22:01:00,synthetic_normal,normal
TX10009268,W001044,W001927,0.362705,2026-04-29 23:21:00,synthetic_normal,normal
TX10005193,W001928,W002160,0.411981,2026-04-29 23:35:00,synthetic_normal,normal
TX10009767,W000245,W002287,0.340353,2026-04-29 23:44:00,synthetic_normal,normal
TX10005200,W001985,W002276,0.753008,2026-04-29 23:45:00,synthetic_normal,normal
TX10001123,W000988,W002220,0.605723,2026-04-30 00:06:00,synthetic_normal,normal
TX10001763,W001971,W000927,0.276664,2026-04-30 00:17:00,synthetic_normal,normal
TX10002416,W000939,W001195,0.377974,2026-04-30 00:28:00,synthetic_normal,normal
TX10008628,W000068,W002273,0.104055,2026-04-30 00:31:00,synthetic_normal,normal
TX10009987,W001470,W001478,0.547545,2026-04-30 01:43:00,synthetic_normal,normal
TX10008350,W000312,W000755,0.384603,2026-04-30 02:15:00,synthetic_normal,normal
TX10005466,W000801,W000675,0.247147,2026-04-30 03:36:00,synthetic_normal,normal
TX10004050,W000444,W001079,0.175041,2026-04-30 03:41:00,synthetic_normal,normal
TX10004822,W001281,W000581,0.69301,2026-04-30 04:00:00,synthetic_normal,normal
TX10006824,W002073,W000810,0.073722,2026-04-30 04:23:00,synthetic_normal,normal
TX10003105,W001606,W002482,0.629044,2026-04-30 04:31:00,synthetic_normal,normal
TX10002720,W002340,W001921,0.227138,2026-04-30 04:39:00,synthetic_normal,normal
TX10000663,W000032,W001536,7.508437,2026-04-30 05:39:00,synthetic_anomalous,layered_transfer
TX10003246,W002424,W001359,0.197614,2026-04-30 05:59:00,synthetic_normal,normal
TX10007467,W000773,W001164,0.310489,2026-04-30 06:23:00,synthetic_normal,normal
TX10008963,W000780,W000520,1.160602,2026-04-30 07:00:00,synthetic_normal,normal
TX10001200,W000562,W000320,0.38559,2026-04-30 07:26:00,synthetic_normal,normal
TX10006419,W001317,W000788,0.344278,2026-04-30 07:35:00,synthetic_normal,normal
TX10005508,W001803,W001929,1.022355,2026-04-30 07:45:00,synthetic_normal,normal
TX10006393,W000775,W001006,0.303337,2026-04-30 07:46:00,synthetic_normal,normal
TX10009357,W002344,W001238,0.334049,2026-04-30 07:55:00,synthetic_normal,normal
TX10000166,W000008,W001529,1.247543,2026-04-30 09:10:00,synthetic_anomalous,ip_wallet_reuse
TX10004174,W002156,W002304,0.664662,2026-04-30 09:26:00,synthetic_normal,normal
TX10003181,W001867,W000194,0.496255,2026-04-30 09:49:00,synthetic_normal,normal
TX10001829,W002208,W001295,0.456349,2026-04-30 11:02:00,synthetic_normal,normal
TX10003391,W001133,W002160,0.209668,2026-04-30 11:30:00,synthetic_normal,normal
TX10005319,W000890,W000324,2.67405,2026-04-30 11:33:00,synthetic_normal,normal
TX10005707,W001553,W001714,0.967264,2026-04-30 11:41:00,synthetic_normal,normal
TX10006386,W000266,W002390,0.145785,2026-04-30 13:04:00,synthetic_normal,normal
TX10007975,W001673,W001115,0.94648,2026-04-30 15:09:00,synthetic_normal,normal
TX10007875,W000986,W000107,0.678652,2026-04-30 15:26:00,synthetic_normal,normal
TX10007206,W001875,W000240,0.34705,2026-04-30 15:47:00,synthetic_normal,normal
TX10009095,W001963,W000693,0.325644,2026-04-30 15:54:00,synthetic_normal,normal
TX10008814,W001999,W001508,0.182793,2026-04-30 16:23:00,synthetic_normal,normal
TX10007469,W000038,W002095,2.30036,2026-04-30 16:38:00,synthetic_normal,normal
TX10004760,W002087,W001107,0.661711,2026-04-30 17:14:00,synthetic_normal,normal
TX10000013,W000046,W001776,1.99835,2026-04-30 17:55:00,synthetic_anomalous,high_connectivity
TX10001159,W002321,W001404,0.580893,2026-04-30 18:16:00,synthetic_normal,normal
TX10001736,W002087,W001301,1.965434,2026-04-30 19:40:00,synthetic_normal,normal
TX10009654,W000435,W002142,0.411487,2026-04-30 20:08:00,synthetic_normal,normal
TX10008029,W000653,W001316,1.332588,2026-04-30 21:16:00,synthetic_normal,normal
TX10004405,W000463,W000791,0.732624,2026-04-30 21:37:00,synthetic_normal,normal
TX10006915,W002495,W000087,0.308784,2026-04-30 21:37:00,synthetic_normal,normal
TX10000305,W000001,W001183,1.61263,2026-04-30 21:44:00,synthetic_anomalous,fan_out
TX10001609,W000152,W001859,0.468066,2026-04-30 22:24:00,synthetic_normal,normal
TX10000785,W000015,W000419,3.010137,2026-04-30 22:25:00,synthetic_anomalous,fan_out
TX10005077,W001908,W001146,1.56954,2026-04-30 22:33:00,synthetic_normal,normal
TX10007306,W000180,W000881,0.232574,2026-04-30 22:34:00,synthetic_normal,normal
TX10000188,W000286,W000552,6.978576,2026-04-30 22:48:00,synthetic_anomalous,high_frequency
TX10008615,W000728,W001166,0.404747,2026-04-30 22:56:00,synthetic_normal,normal
TX10002318,W002266,W002385,0.470379,2026-04-30 23:24:00,synthetic_normal,normal
TX10003746,W000674,W001760,0.127091,2026-04-30 23:25:00,synthetic_normal,normal
TX10004568,W000923,W001247,0.143672,2026-05-01 00:53:00,synthetic_normal,normal
TX10003147,W002006,W000444,0.387434,2026-05-01 01:00:00,synthetic_normal,normal
TX10001798,W000726,W000121,0.17386,2026-05-01 01:34:00,synthetic_normal,normal
TX10006467,W000565,W001411,0.20202,2026-05-01 01:47:00,synthetic_normal,normal
TX10000888,W000506,W000867,10.904286,2026-05-01 02:01:00,synthetic_anomalous,rapid_chain
TX10007335,W000104,W002170,0.388274,2026-05-01 02:08:00,synthetic_normal,normal
TX10001089,W001692,W002277,1.540823,2026-05-01 02:29:00,synthetic_normal,normal
TX10001143,W001188,W002298,0.660666,2026-05-01 03:15:00,synthetic_normal,normal
TX10003712,W002383,W000115,0.499454,2026-05-01 03:31:00,synthetic_normal,normal
TX10006905,W001945,W001937,0.199345,2026-05-01 04:13:00,synthetic_normal,normal
TX10009680,W001326,W001935,0.148251,2026-05-01 04:25:00,synthetic_normal,normal
TX10009962,W001359,W002264,0.319933,2026-05-01 04:54:00,synthetic_normal,normal
TX10009919,W001707,W001586,0.373015,2026-05-01 05:44:00,synthetic_normal,normal
TX10008566,W000287,W002239,0.493079,2026-05-01 05:53:00,synthetic_normal,normal
TX10007135,W002250,W001274,0.964828,2026-05-01 05:55:00,synthetic_normal,normal
TX10004679,W001970,W000502,0.92587,2026-05-01 06:28:00,synthetic_normal,normal
TX10005207,W000158,W001005,0.112512,2026-05-01 06:58:00,synthetic_normal,normal
TX10006917,W001635,W001286,0.965643,2026-05-01 07:21:00,synthetic_normal,normal
TX10006537,W002108,W001218,0.855344,2026-05-01 08:01:00,synthetic_normal,normal
TX10007958,W001290,W001014,0.277089,2026-05-01 08:13:00,synthetic_normal,normal
TX10004315,W001614,W001925,0.720466,2026-05-01 09:05:00,synthetic_normal,normal
TX10006350,W000132,W000020,0.922908,2026-05-01 09:24:00,synthetic_normal,normal
TX10001541,W002168,W002035,0.353955,2026-05-01 09:46:00,synthetic_normal,normal
TX10000734,W000012,W001629,1.902022,2026-05-01 10:14:00,synthetic_anomalous,ip_wallet_reuse
TX10004243,W000677,W000009,0.484683,2026-05-01 10:23:00,synthetic_normal,normal
TX10000266,W000020,W000424,5.060914,2026-05-01 11:09:00,synthetic_anomalous,fan_in
TX10001322,W000025,W002202,0.361128,2026-05-01 11:36:00,synthetic_normal,normal
TX10009655,W001735,W000491,0.527739,2026-05-01 12:08:00,synthetic_normal,normal
TX10004411,W002361,W000249,0.50154,2026-05-01 12:21:00,synthetic_normal,normal
TX10000404,W001427,W001320,4.564686,2026-05-01 12:28:00,synthetic_anomalous,high_frequency
TX10005194,W002043,W000356,0.884181,2026-05-01 13:26:00,synthetic_normal,normal
TX10000438,W000043,W001018,8.366016,2026-05-01 13:59:00,synthetic_anomalous,ip_wallet_reuse
TX10009353,W001353,W002019,0.619667,2026-05-01 14:03:00,synthetic_normal,normal
TX10009896,W000060,W001768,0.195203,2026-05-01 14:07:00,synthetic_normal,normal
TX10009848,W000165,W001706,0.298043,2026-05-01 14:40:00,synthetic_normal,normal
TX10003596,W001824,W000659,1.037955,2026-05-01 14:59:00,synthetic_normal,normal
TX10007084,W000502,W001206,0.185652,2026-05-01 15:51:00,synthetic_normal,normal
TX10001332,W000818,W001355,0.330495,2026-05-01 16:02:00,synthetic_normal,normal
TX10007357,W001744,W001264,0.436326,2026-05-01 16:16:00,synthetic_normal,normal
TX10000445,W000006,W001060,3.543629,2026-05-01 16:24:00,synthetic_anomalous,high_connectivity
TX10009643,W001121,W001934,0.435929,2026-05-01 16:47:00,synthetic_normal,normal
TX10006045,W001134,W000406,0.211188,2026-05-01 17:33:00,synthetic_normal,normal
TX10006183,W000343,W000699,0.433976,2026-05-01 17:46:00,synthetic_normal,normal
TX10000598,W000020,W001147,1.178313,2026-05-01 19:56:00,synthetic_anomalous,ip_wallet_reuse
TX10000931,W000235,W002349,1.505504,2026-05-01 20:14:00,synthetic_anomalous,cross_border_burst
TX10007755,W001508,W001220,0.327598,2026-05-01 20:33:00,synthetic_normal,normal
TX10009346,W000575,W001169,0.17224,2026-05-01 20:48:00,synthetic_normal,normal
TX10006308,W000247,W001928,0.405548,2026-05-01 21:09:00,synthetic_normal,normal
TX10001963,W001424,W001315,0.912597,2026-05-01 21:10:00,synthetic_normal,normal
TX10008464,W001759,W000697,0.839801,2026-05-01 21:14:00,synthetic_normal,normal
TX10000786,W000047,W001948,0.90358,2026-05-01 21:22:00,synthetic_anomalous,fan_in
TX10002961,W000709,W000915,0.151574,2026-05-01 21:23:00,synthetic_normal,normal
TX10008892,W001138,W000108,1.81719,2026-05-01 21:34:00,synthetic_normal,normal
TX10003142,W002203,W000578,1.338702,2026-05-01 21:50:00,synthetic_normal,normal
TX10004941,W000216,W000955,0.498501,2026-05-01 21:53:00,synthetic_normal,normal
TX10001916,W001278,W001130,0.663755,2026-05-01 22:25:00,synthetic_normal,normal
TX10009636,W001104,W000589,1.995008,2026-05-02 01:02:00,synthetic_normal,normal
TX10004566,W001835,W002148,0.75954,2026-05-02 01:06:00,synthetic_normal,normal
TX10006738,W002236,W001504,0.340339,2026-05-02 01:25:00,synthetic_normal,normal
TX10007267,W002407,W002227,0.674866,2026-05-02 02:21:00,synthetic_normal,normal
TX10001767,W001718,W000380,0.215889,2026-05-02 02:37:00,synthetic_normal,normal
TX10000110,W000017,W001822,5.065714,2026-05-02 03:07:00,synthetic_anomalous,ip_wallet_reuse
TX10002295,W001842,W002007,0.635827,2026-05-02 03:18:00,synthetic_normal,normal
TX10004598,W001744,W001714,0.104299,2026-05-02 04:46:00,synthetic_normal,normal
TX10001319,W000045,W000759,0.348583,2026-05-02 06:12:00,synthetic_normal,normal
TX10009974,W001884,W001404,0.146055,2026-05-02 06:26:00,synthetic_normal,normal
TX10001991,W000044,W002306,0.571628,2026-05-02 07:15:00,synthetic_normal,normal
TX10004573,W001555,W000233,0.466444,2026-05-02 07:16:00,synthetic_normal,normal
TX10007945,W000402,W001152,0.244838,2026-05-02 07:24:00,synthetic_normal,normal
TX10002611,W001081,W001105,0.74445,2026-05-02 08:13:00,synthetic_normal,normal
TX10003155,W000620,W001448,2.218483,2026-05-02 08:19:00,synthetic_normal,normal
