txid,timestamp,block_height,time_step,input_addresses,output_addresses,input_amounts,output_amounts,fee_btc,num_inputs,num_outputs,total_input_amount_btc,total_output_amount_btc,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10000890,2026-03-23 23:51:00,861759,82,W001548|W002250|W000905|W001848|W000983|W001092|W001516|W001122|W001679|W001295|W000615|W002126|W002098,W000595|W001126|W001662|W001871|W002058|W000171|W001515,0.288187|0.252077|0.774146|0.050707|0.030506|0.302193|0.716124|0.786377|0.121928|0.080921|0.099185|0.038528|0.060033,0.137158|0.919069|0.668248|0.509985|0.495250|0.229410|0.613059,0.028734,13,7,3.600913,3.572179,P2WSH,W000028,W000595,75,3.601,217,14,7,5,synthetic_anomalous,fan_in
TX10001714,2026-03-23 23:52:00,861759,82,W000524|W000503|W000696,W001543|W001265|W001579|W000652,0.158396|0.090240|0.179564,0.030048|0.112761|0.151604|0.132085,0.001703,3,4,0.428201,0.426498,P2PKH,W000524,W001543,15,116.888,5,3,2,1,synthetic_normal,normal
TX10006664,2026-03-24 01:04:00,861766,82,W000937,W000038,0.613035,0.610374,0.002661,1,1,0.613035,0.610374,P2PKH,W000937,W000038,5,86.873,5,3,2,2,synthetic_normal,normal
TX10006880,2026-03-24 01:23:00,861768,82,W000584,W000304|W001046|W001026,0.456318,0.117581|0.317178|0.019235,0.002324,1,3,0.456318,0.453993,P2PKH,W000584,W000304,15,20.009,8,4,2,1,synthetic_normal,normal
TX10002526,2026-03-24 01:27:00,861768,82,W001613,W001141|W002300|W001799,0.696909,0.441923|0.056526|0.195574,0.002885,1,3,0.696909,0.694024,P2WPKH,W001613,W001141,6,29.45,5,4,2,2,synthetic_normal,normal
TX10005024,2026-03-24 01:39:00,861769,82,W000057|W000405|W001886,W002497|W001014|W001492,0.024174|0.474713|0.052448,0.261920|0.125964|0.162882,0.000569,3,3,0.551335,0.550766,P2PKH,W000057,W002497,3,307.818,2,4,1,1,synthetic_normal,normal
TX10002511,2026-03-24 02:30:00,861775,82,W001033|W000049|W002009,W001330,0.814763|0.140824|0.017524,0.970047,0.003064,3,1,0.973112,0.970047,P2PKH,W001033,W001330,1,344.437,11,2,2,2,synthetic_normal,normal
TX10005414,2026-03-24 03:32:00,861781,82,W000868|W000345|W000241,W002287|W001436|W000064,0.065601|0.052317|0.022528,0.023565|0.014021|0.100308,0.002552,3,3,0.140446,0.137894,P2WSH,W000868,W002287,10,300.605,17,4,2,1,synthetic_normal,normal
TX10004214,2026-03-24 04:14:00,861785,82,W002457,W001139,0.513676,0.511790,0.001886,1,1,0.513676,0.51179,P2WPKH,W002457,W001139,2,357.283,10,3,2,1,synthetic_normal,normal
TX10004165,2026-03-24 04:25:00,861786,82,W001493|W002376|W000642,W002126|W000660,0.031534|0.088653|0.190178,0.293184|0.017105,7.7e-05,3,2,0.310366,0.310289,P2PKH,W001493,W002126,2,29.354,3,3,2,1,synthetic_normal,normal
TX10007988,2026-03-24 04:26:00,861786,82,W001478|W002028,W001031|W000041,0.010587|0.302047,0.191909|0.117843,0.002882,2,2,0.312634,0.309753,P2PKH,W001478,W001031,12,265.411,4,2,2,2,synthetic_normal,normal
TX10006991,2026-03-24 04:48:00,861788,82,W000498|W001806,W002427|W000350,0.222795|0.044115,0.190266|0.073880,0.002764,2,2,0.26691,0.264146,P2SH,W000498,W002427,11,322.212,13,4,2,2,synthetic_normal,normal
TX10009473,2026-03-24 05:15:00,861791,82,W000400,W001659|W001315,0.304165,0.138580|0.161709,0.003876,1,2,0.304165,0.300289,P2WPKH,W000400,W001659,6,226.792,19,3,2,2,synthetic_normal,normal
TX10001740,2026-03-24 05:19:00,861791,82,W002215|W000646|W000884,W000307,0.036441|0.474966|0.060797,0.569512,0.002691,3,1,0.572203,0.569512,P2PKH,W002215,W000307,12,259.707,1,2,1,1,synthetic_normal,normal
TX10000272,2026-03-24 05:22:00,861792,82,W000283|W001145,W001388|W001299|W001206|W000717|W000546|W000561|W001837|W002196,0.806878|0.991512,0.177794|0.252067|0.052494|0.115494|0.080510|0.187030|0.201771|0.689029,0.042199,2,8,1.79839,1.756191,P2WSH,W000283,W001388,120,0.511,50,36,5,3,synthetic_anomalous,rapid_chain
TX10002802,2026-03-24 05:29:00,861792,82,W001509|W001080,W001606|W000886|W000484,0.406509|0.175620,0.096006|0.173733|0.311732,0.000657,2,3,0.582129,0.581472,P2WSH,W001509,W001606,5,261.817,17,3,2,2,synthetic_normal,normal
TX10005963,2026-03-24 05:36:00,861793,82,W001865,W001961|W001444|W001263,1.152160,0.290638|0.280352|0.580403,0.000767,1,3,1.15216,1.151393,P2SH,W001865,W001961,8,26.066,11,1,2,2,synthetic_normal,normal
TX10008442,2026-03-24 05:47:00,861794,82,W000443,W001299|W001803|W000213,0.225978,0.059449|0.017091|0.148028,0.00141,1,3,0.225978,0.224567,P2PKH,W000443,W001299,11,278.108,2,1,1,1,synthetic_normal,normal
TX10003951,2026-03-24 06:18:00,861797,82,W002221|W001115|W000647,W001239,0.153448|1.597109|0.461641,2.212089,0.000108,3,1,2.212197,2.212089,P2SH,W002221,W001239,3,208.715,14,3,2,1,synthetic_normal,normal
TX10009081,2026-03-24 06:21:00,861798,82,W001809|W002467|W000195,W000064|W001201|W002240|W000802,0.197108|0.630344|0.053597,0.116460|0.016148|0.667706|0.079759,0.000975,3,4,0.881049,0.880073,P2SH,W001809,W000064,14,229.987,16,1,1,1,synthetic_normal,normal
TX10002038,2026-03-24 06:26:00,861798,82,W001719|W001492|W001698,W001119|W000392,0.263713|0.265551|0.007755,0.250294|0.283639,0.003086,3,2,0.537019,0.533933,P2PKH,W001719,W001119,10,207.203,19,4,2,1,synthetic_normal,normal
TX10009386,2026-03-24 07:24:00,861804,82,W000236|W001466,W001590|W002128|W002005,0.008097|0.125300,0.118273|0.005199|0.007875,0.002049,2,3,0.133396,0.131348,P2WPKH,W000236,W001590,8,309.871,12,4,1,1,synthetic_normal,normal
TX10009233,2026-03-24 09:40:00,861818,83,W000673,W001634,0.292342,0.289205,0.003138,1,1,0.292342,0.289205,P2WPKH,W000673,W001634,12,228.334,16,4,2,1,synthetic_normal,normal
TX10007089,2026-03-24 09:43:00,861818,83,W001392|W000843|W001539,W000713,0.051650|0.286213|0.285265,0.621514,0.001614,3,1,0.623128,0.621514,P2PKH,W001392,W000713,2,342.815,6,4,1,1,synthetic_normal,normal
TX10004061,2026-03-24 12:15:00,861833,83,W000868|W000834,W001466|W000268|W000498|W000964,0.118031|0.704665,0.547934|0.066717|0.010538|0.196884,0.000623,2,4,0.822697,0.822073,P2PKH,W000868,W001466,12,327.567,2,2,1,1,synthetic_normal,normal
TX10002279,2026-03-24 12:59:00,861837,83,W002102,W000356|W001045|W000817|W000443,0.310216,0.089202|0.018822|0.016925|0.181359,0.003907,1,4,0.310216,0.306309,P2WSH,W002102,W000356,15,199.822,8,4,2,1,synthetic_normal,normal
TX10001234,2026-03-24 13:04:00,861838,83,W001015,W001891|W001721|W002089|W001818,0.495207,0.099264|0.053902|0.050221|0.290569,0.001252,1,4,0.495207,0.493956,P2SH,W001015,W001891,5,145.387,16,1,2,1,synthetic_normal,normal
TX10004759,2026-03-24 13:44:00,861842,83,W002417,W001701,0.487211,0.486239,0.000972,1,1,0.487211,0.486239,P2WSH,W002417,W001701,13,233.493,13,1,1,2,synthetic_normal,normal
TX10009677,2026-03-24 14:04:00,861844,83,W001475,W000355|W001651|W001615|W000748,1.838736,0.845106|0.181755|0.776157|0.034587,0.001132,1,4,1.838736,1.837604,P2PKH,W001475,W000355,1,247.047,4,3,1,1,synthetic_normal,normal
TX10006810,2026-03-24 14:10:00,861845,83,W001772|W000320|W000862,W000948|W002070,0.373014|0.617491|0.116570,0.538625|0.566845,0.001605,3,2,1.107075,1.10547,P2SH,W001772,W000948,8,257.604,12,4,2,2,synthetic_normal,normal
TX10004998,2026-03-24 14:11:00,861845,83,W002490|W000778|W001096,W001874,0.008785|0.061556|0.054793,0.121777,0.003356,3,1,0.125134,0.121777,P2WSH,W002490,W001874,6,38.696,11,1,1,1,synthetic_normal,normal
TX10005073,2026-03-24 14:35:00,861847,83,W002368,W001474|W000533,0.949312,0.934189|0.011560,0.003564,1,2,0.949312,0.945748,P2WSH,W002368,W001474,2,154.545,14,4,2,1,synthetic_normal,normal
TX10007793,2026-03-24 14:37:00,861847,83,W001510|W000723|W001129,W001446|W000394|W002301,0.021035|0.087430|0.281071,0.043111|0.140654|0.205020,0.000751,3,3,0.389536,0.388785,P2WPKH,W001510,W001446,12,166.183,15,3,1,2,synthetic_normal,normal
TX10001712,2026-03-24 15:22:00,861852,83,W002420|W002469,W001224|W000618|W001126,0.074570|0.324281,0.178990|0.119648|0.099352,0.000862,2,3,0.398851,0.39799,P2WSH,W002420,W001224,14,123.719,16,4,1,2,synthetic_normal,normal
TX10004524,2026-03-24 15:27:00,861852,83,W000168,W001934|W001085,0.238058,0.006380|0.230307,0.001371,1,2,0.238058,0.236687,P2PKH,W000168,W001934,10,151.252,15,2,2,2,synthetic_normal,normal
TX10001274,2026-03-24 15:31:00,861853,83,W001585|W000808|W001832,W001563|W002088,0.091887|0.044629|0.035376,0.017633|0.150579,0.00368,3,2,0.171892,0.168212,P2PKH,W001585,W001563,11,34.864,17,1,2,1,synthetic_normal,normal
TX10009967,2026-03-24 15:48:00,861854,83,W000036|W001654|W001252,W001758|W001210|W001299|W001300,0.037655|0.026750|0.034402,0.023627|0.000375|0.043717|0.029368,0.00172,3,4,0.098807,0.097087,P2SH,W000036,W001758,8,55.093,16,2,1,1,synthetic_normal,normal
TX10004695,2026-03-24 16:13:00,861857,83,W000080,W001268|W000114|W000787|W001035,0.662784,0.156478|0.145471|0.027731|0.332834,0.00027,1,4,0.662784,0.662514,P2WPKH,W000080,W001268,8,151.423,12,1,2,2,synthetic_normal,normal
TX10009870,2026-03-24 16:22:00,861858,83,W000359,W002185|W002238|W000696|W000138,0.844358,0.482224|0.006509|0.280434|0.071579,0.003612,1,4,0.844358,0.840747,P2WPKH,W000359,W002185,11,40.483,3,3,2,1,synthetic_normal,normal
TX10001504,2026-03-24 16:50:00,861861,83,W001310|W002175|W002487,W001856|W000787|W000103|W002473,0.204100|0.095179|0.085087,0.105101|0.128447|0.084605|0.065951,0.000262,3,4,0.384365,0.384104,P2WPKH,W001310,W001856,12,202.755,2,1,1,2,synthetic_normal,normal
TX10005178,2026-03-24 17:42:00,861866,83,W000354,W000257|W001274|W000733|W002039,0.299367,0.027635|0.057020|0.195478|0.018131,0.001102,1,4,0.299367,0.298265,P2SH,W000354,W000257,12,192.646,11,1,1,1,synthetic_normal,normal
TX10003182,2026-03-24 18:56:00,861873,83,W000674,W002302|W002106|W002315|W002405,0.484807,0.013709|0.298115|0.092138|0.080778,6.7e-05,1,4,0.484807,0.48474,P2SH,W000674,W002302,13,16.586,1,3,2,1,synthetic_normal,normal
TX10001749,2026-03-24 19:17:00,861875,83,W001433|W000801,W001857|W001805,0.317531|0.014496,0.159644|0.171030,0.001353,2,2,0.332027,0.330674,P2PKH,W001433,W001857,5,33.171,13,2,2,1,synthetic_normal,normal
TX10000733,2026-03-24 19:26:00,861876,83,W000018|W000146|W002143,W001960|W000475|W000642|W000955|W000939|W002181,0.484282|9.076912|2.442673,0.753346|0.216232|2.259933|7.546942|0.334298|0.851192,0.041923,3,6,12.003867,11.961943,P2PKH,W000018,W001960,60,1.673,161,31,4,8,synthetic_anomalous,high_connectivity
TX10009021,2026-03-24 19:27:00,861876,83,W001007,W002484|W000498,0.304100,0.159973|0.142590,0.001536,1,2,0.3041,0.302564,P2SH,W001007,W002484,9,50.635,15,2,2,1,synthetic_normal,normal
TX10007298,2026-03-24 19:35:00,861877,83,W000171|W002387,W002258|W001334,0.336095|0.073355,0.241226|0.165437,0.002787,2,2,0.40945,0.406663,P2PKH,W000171,W002258,14,32.712,7,2,1,2,synthetic_normal,normal
TX10006273,2026-03-24 20:51:00,861885,83,W000550,W000872|W000138|W000859,0.519042,0.062616|0.111576|0.343671,0.001179,1,3,0.519042,0.517863,P2WPKH,W000550,W000872,1,258.311,15,1,2,1,synthetic_normal,normal
TX10004227,2026-03-24 20:53:00,861885,83,W000235,W002226|W000277|W001599|W000054,0.506489,0.381003|0.010793|0.048975|0.063424,0.002295,1,4,0.506489,0.504194,P2WPKH,W000235,W002226,11,146.953,15,1,1,2,synthetic_normal,normal
TX10001977,2026-03-24 22:05:00,861892,83,W002393|W001987|W002381,W000766|W002001|W001732,0.272567|0.038640|0.143069,0.004151|0.202978|0.244097,0.00305,3,3,0.454276,0.451226,P2WPKH,W002393,W000766,1,218.586,11,3,2,2,synthetic_normal,normal
TX10000489,2026-03-24 22:42:00,861896,83,W000013|W001408|W000384|W001825,W001190|W001093|W001456|W002373|W002255|W002332|W002002|W000304|W001446|W001071|W001157|W001812|W001892|W002160|W000966|W000240,0.988623|0.900081|1.112978|6.790829,0.050124|2.243012|0.856470|0.210055|0.638456|0.814567|0.024870|0.361482|0.743425|0.064921|0.593348|1.131582|0.676133|0.950597|0.293996|0.078462,0.06101,4,16,9.792511,9.731501,P2WSH,W000013,W000202,65,2.626,215,19,4,7,synthetic_anomalous,fan_out
TX10002194,2026-03-24 23:08:00,861898,83,W001454,W000930,0.415815,0.412401,0.003414,1,1,0.415815,0.412401,P2SH,W001454,W000930,6,320.001,12,2,2,2,synthetic_normal,normal
TX10005519,2026-03-25 00:33:00,861907,83,W001269|W000329|W001206,W001527,0.011389|0.445363|0.009440,0.465929,0.000263,3,1,0.466192,0.465929,P2SH,W001269,W001527,3,118.456,19,3,1,2,synthetic_normal,normal
TX10002803,2026-03-25 00:59:00,861909,83,W001083|W001007|W002439,W000244,0.049951|0.030538|0.054034,0.134133,0.000389,3,1,0.134522,0.134133,P2SH,W001083,W000244,14,321.367,3,2,1,2,synthetic_normal,normal
TX10004217,2026-03-25 01:18:00,861911,83,W001898,W000975,0.409963,0.408218,0.001746,1,1,0.409963,0.408218,P2WSH,W001898,W000975,8,265.055,9,2,2,1,synthetic_normal,normal
TX10000689,2026-03-25 01:35:00,861913,83,W000002|W000208|W002377,W001475|W000599|W001622|W002389|W001633|W000322|W000556|W000910|W002313|W002010|W001844|W001682|W001826|W001268,0.098296|1.048245|0.719216,0.225787|0.015581|0.008290|0.024803|0.222186|0.339006|0.167971|0.376638|0.091703|0.053403|0.023095|0.064826|0.030834|0.158499,0.063135,3,14,1.865757,1.802622,P2PKH,W000002,W001406,144,3.02,61,32,5,7,synthetic_anomalous,fan_out
TX10003031,2026-03-25 02:22:00,861918,83,W001271|W002235,W001828,0.500451|0.611186,1.109325,0.002313,2,1,1.111638,1.109325,P2SH,W001271,W001828,15,14.27,9,2,1,2,synthetic_normal,normal
TX10008733,2026-03-25 02:32:00,861919,83,W000154,W000985|W001012|W002359|W000907,0.535192,0.176335|0.324149|0.018087|0.015347,0.001275,1,4,0.535192,0.533917,P2SH,W000154,W000985,4,29.273,8,2,2,2,synthetic_normal,normal
TX10004098,2026-03-25 02:45:00,861920,83,W001629,W001764|W000577,0.657706,0.351181|0.306269,0.000256,1,2,0.657706,0.65745,P2WPKH,W001629,W001764,1,262.347,3,1,1,1,synthetic_normal,normal
TX10003290,2026-03-25 03:59:00,861927,83,W000380|W002439,W002060,0.087950|0.075583,0.163419,0.000115,2,1,0.163533,0.163419,P2PKH,W000380,W002060,5,248.381,16,1,2,1,synthetic_normal,normal
TX10008943,2026-03-25 05:20:00,861936,83,W001165|W001657|W002114,W000111|W002229,0.032061|0.161431|0.203061,0.351036|0.042074,0.003443,3,2,0.396553,0.39311,P2SH,W001165,W000111,10,238.45,8,2,2,2,synthetic_normal,normal
TX10005878,2026-03-25 05:32:00,861937,83,W000462|W001216,W002240,0.424952|0.161856,0.585307,0.001501,2,1,0.586808,0.585307,P2SH,W000462,W002240,9,151.41,17,1,1,1,synthetic_normal,normal
TX10005130,2026-03-25 06:14:00,861941,83,W000710,W002494,0.274280,0.273078,0.001202,1,1,0.27428,0.273078,P2SH,W000710,W002494,12,347.78,15,1,2,2,synthetic_normal,normal
TX10003394,2026-03-25 06:23:00,861942,83,W000022,W002117|W000463,0.546440,0.236129|0.308380,0.001931,1,2,0.54644,0.544509,P2SH,W000022,W002117,12,54.876,4,3,2,1,synthetic_normal,normal
TX10000707,2026-03-25 07:34:00,861949,83,W001276|W000854|W002058|W000978|W001824|W001742,W001211|W001972|W001622,0.054257|0.003603|0.375132|0.409066|0.296326|0.007102,0.329544|0.051394|0.720922,0.043626,6,3,1.145486,1.10186,P2SH,W001276,W001211,83,1.161,176,22,6,6,synthetic_anomalous,cross_border_burst
TX10001808,2026-03-25 07:56:00,861951,83,W000368|W000766,W000213|W000314|W000950,0.091966|0.253342,0.020286|0.004934|0.317880,0.002208,2,3,0.345308,0.3431,P2WPKH,W000368,W000213,8,98.538,4,4,2,1,synthetic_normal,normal
TX10006520,2026-03-25 07:59:00,861951,83,W000796|W001326|W000714,W000054|W001885|W001356|W001807,0.123448|0.203262|0.157451,0.008624|0.262313|0.160987|0.050040,0.002197,3,4,0.484161,0.481964,P2WSH,W000796,W000054,6,357.796,15,4,2,1,synthetic_normal,normal
TX10005103,2026-03-25 08:26:00,861954,84,W000794|W002132|W001189,W002465|W001941,0.043667|0.104369|0.145265,0.256742|0.034664,0.001895,3,2,0.293301,0.291406,P2WPKH,W000794,W002465,14,273.536,14,4,1,1,synthetic_normal,normal
TX10004486,2026-03-25 08:31:00,861955,84,W000500|W001547,W001882|W002304|W000490|W000952,0.089828|0.063844,0.005835|0.017842|0.035925|0.092985,0.001085,2,4,0.153672,0.152588,P2WPKH,W000500,W001882,2,75.654,18,2,2,1,synthetic_normal,normal
TX10002743,2026-03-25 08:55:00,861957,84,W001277|W001260|W001250,W002337|W000039|W000623|W000715,0.140211|0.624940|0.330550,0.660243|0.389580|0.017328|0.027172,0.001378,3,4,1.095701,1.094322,P2SH,W001277,W002337,4,105.099,13,3,2,2,synthetic_normal,normal
TX10001179,2026-03-25 08:56:00,861957,84,W002189,W001041|W000014,0.399600,0.230857|0.167872,0.000871,1,2,0.3996,0.398729,P2SH,W002189,W001041,3,164.265,4,1,1,1,synthetic_normal,normal
TX10002323,2026-03-25 09:05:00,861958,84,W002372,W002105,0.316541,0.314675,0.001866,1,1,0.316541,0.314675,P2SH,W002372,W002105,15,307.409,3,4,2,2,synthetic_normal,normal
TX10005610,2026-03-25 09:29:00,861960,84,W000229|W000786|W000185,W000875,0.041595|0.006517|0.000338,0.045168,0.003281,3,1,0.04845,0.045168,P2PKH,W000229,W000875,9,268.51,17,3,1,1,synthetic_normal,normal
TX10004551,2026-03-25 09:48:00,861962,84,W000720|W001619|W000961,W001465|W001863|W001516,0.154006|0.170395|0.476667,0.294369|0.110795|0.394887,0.001016,3,3,0.801068,0.800052,P2WPKH,W000720,W001465,15,24.718,5,2,2,2,synthetic_normal,normal
TX10000837,2026-03-25 10:07:00,861964,84,W000038|W001993|W001642|W001639|W001341|W001105,W002320|W001041|W000253|W000072|W002346|W000754|W000772|W001199|W000268,0.857006|0.178779|1.485435|0.846124|2.140185|0.510487,0.501615|2.574552|1.153308|0.819306|0.394043|0.184858|0.025699|0.211359|0.148677,0.004599,6,9,6.018016,6.013417,P2WPKH,W000038,W002320,88,1.189,204,32,7,3,synthetic_anomalous,high_connectivity
TX10008391,2026-03-25 10:29:00,861966,84,W000481|W001371|W002156,W002299|W000101|W001658,0.012956|0.087530|0.437203,0.141486|0.387549|0.005861,0.002794,3,3,0.537689,0.534895,P2PKH,W000481,W002299,3,220.304,10,1,1,1,synthetic_normal,normal
TX10003520,2026-03-25 10:48:00,861968,84,W000522|W001299|W000423,W002257|W001795|W001663,0.127326|0.597525|0.138841,0.226358|0.301000|0.333150,0.003182,3,3,0.863691,0.860509,P2WPKH,W000522,W002257,1,64.248,8,1,2,2,synthetic_normal,normal
TX10007824,2026-03-25 12:32:00,861979,84,W000731|W002265,W002067|W000291|W002125,0.179406|0.017537,0.075044|0.106255|0.011848,0.003795,2,3,0.196943,0.193147,P2PKH,W000731,W002067,9,43.526,15,4,1,1,synthetic_normal,normal
TX10008509,2026-03-25 12:43:00,861980,84,W000928|W001377,W001502|W001532,0.237845|0.461653,0.355611|0.340752,0.003134,2,2,0.699497,0.696363,P2PKH,W000928,W001502,3,15.809,15,3,1,1,synthetic_normal,normal
TX10008727,2026-03-25 12:47:00,861980,84,W002104|W001576,W002287|W002186|W000010|W000544,0.221339|0.036150,0.029008|0.146934|0.069334|0.010527,0.001686,2,4,0.257489,0.255803,P2WSH,W002104,W002287,12,77.891,12,4,2,1,synthetic_normal,normal
TX10001367,2026-03-25 12:54:00,861981,84,W002336|W001246|W001844,W001727|W000415|W002496,0.140305|0.228988|0.031027,0.065235|0.257846|0.077110,0.000129,3,3,0.40032,0.400191,P2WSH,W002336,W001727,5,281.079,9,3,2,2,synthetic_normal,normal
TX10002505,2026-03-25 13:25:00,861984,84,W001020,W002415|W001404|W001902,0.369698,0.164477|0.086485|0.114794,0.003941,1,3,0.369698,0.365757,P2PKH,W001020,W002415,4,335.965,5,1,1,2,synthetic_normal,normal
TX10009653,2026-03-25 14:31:00,861991,84,W001333|W000598,W000903|W001378|W000352|W000590,0.201999|0.110295,0.006460|0.201639|0.026629|0.075146,0.00242,2,4,0.312294,0.309874,P2WPKH,W001333,W000903,13,227.007,5,2,1,2,synthetic_normal,normal
TX10002252,2026-03-25 14:53:00,861993,84,W001240|W001808|W001253,W000740|W002464|W002056|W000730,0.361799|0.151529|0.406945,0.288943|0.005067|0.059709|0.562717,0.003839,3,4,0.920274,0.916435,P2SH,W001240,W000740,4,291.146,1,1,2,1,synthetic_normal,normal
TX10005864,2026-03-25 17:15:00,862007,84,W000309|W000382,W001215|W001771,0.101280|0.228932,0.198420|0.129680,0.002112,2,2,0.330212,0.328101,P2PKH,W000309,W001215,4,43.188,1,1,1,2,synthetic_normal,normal
TX10001432,2026-03-25 18:06:00,862012,84,W001149|W001681,W001560,0.266855|0.105644,0.370432,0.002066,2,1,0.372499,0.370432,P2WSH,W001149,W001560,9,326.027,9,3,1,2,synthetic_normal,normal
TX10001285,2026-03-25 18:23:00,862014,84,W001611,W001291|W000489|W002217|W002171,0.598146,0.153494|0.160736|0.213038|0.068818,0.00206,1,4,0.598146,0.596086,P2WPKH,W001611,W001291,6,15.841,18,2,1,1,synthetic_normal,normal
TX10008300,2026-03-25 18:30:00,862015,84,W001571|W000643|W001655,W000508|W002467|W000215,0.869745|0.064576|0.836772,0.158457|1.000890|0.607864,0.003882,3,3,1.771092,1.767211,P2WPKH,W001571,W000508,13,22.516,2,1,2,2,synthetic_normal,normal
TX10008157,2026-03-25 18:41:00,862016,84,W000181,W000652|W000216,0.846508,0.525044|0.319857,0.001607,1,2,0.846508,0.844901,P2WPKH,W000181,W000652,15,302.876,7,4,1,1,synthetic_normal,normal
TX10001949,2026-03-25 18:59:00,862017,84,W000524,W001957,0.430092,0.429503,0.000588,1,1,0.430092,0.429503,P2SH,W000524,W001957,11,12.208,9,2,2,1,synthetic_normal,normal
TX10009323,2026-03-25 19:12:00,862019,84,W001467|W002018|W000093,W001529|W002448|W000304|W000939,0.059909|0.037229|0.087698,0.015080|0.034670|0.018987|0.115321,0.000777,3,4,0.184836,0.184059,P2SH,W001467,W001529,15,287.4,1,3,2,2,synthetic_normal,normal
TX10009553,2026-03-25 19:19:00,862019,84,W002274|W001831,W001080|W001790,0.813998|0.159303,0.330642|0.639819,0.002841,2,2,0.973302,0.970461,P2WSH,W002274,W001080,6,107.235,14,3,1,1,synthetic_normal,normal
TX10002239,2026-03-25 19:21:00,862020,84,W000060|W002252,W001884|W002018,0.221094|0.663593,0.505431|0.377639,0.001616,2,2,0.884687,0.88307,P2SH,W000060,W001884,12,320.992,11,2,2,2,synthetic_normal,normal
TX10001219,2026-03-25 19:33:00,862021,84,W001681|W001621|W000717,W001004|W001313,0.065044|0.168421|0.083678,0.180518|0.132999,0.003626,3,2,0.317143,0.313517,P2WSH,W001681,W001004,9,197.358,17,2,1,1,synthetic_normal,normal
